datetime,open_interest
2024-04-05 02:00:00,12111963.0
2024-04-05 01:00:00,12110451.0
2024-04-05 00:00:00,12122487.0
2024-04-04 23:00:00,12110962.0
2024-04-04 22:00:00,12087108.0
2024-04-04 21:00:00,12084865.0
2024-04-04 20:00:00,12082520.0
2024-04-04 19:00:00,12034339.0
2024-04-04 18:00:00,12109794.0
2024-04-04 17:00:00,12103699.0
2024-04-04 16:00:00,12172903.0
2024-04-04 15:00:00,12047385.0
2024-04-04 14:00:00,12015977.0
2024-04-04 13:00:00,12035187.0
2024-04-04 12:00:00,11634473.0
2024-04-04 11:00:00,11705833.0
2024-04-04 10:00:00,11715045.0
2024-04-04 09:00:00,11711390.0
2024-04-04 08:00:00,11704666.0
2024-04-04 07:00:00,11697181.0
2024-04-04 06:00:00,11724580.0
2024-04-04 05:00:00,11729841.0
2024-04-04 04:00:00,11735931.0
2024-04-04 03:00:00,11862660.0
2024-04-04 02:00:00,11868804.0
2024-04-04 01:00:00,11813549.0
2024-04-04 00:00:00,11804052.0
2024-04-03 23:00:00,11803032.0
2024-04-03 22:00:00,11805518.0
2024-04-03 21:00:00,11839294.0
2024-04-03 20:00:00,11815253.0
2024-04-03 19:00:00,11824285.0
2024-04-03 18:00:00,11824692.0
2024-04-03 17:00:00,11857617.0
2024-04-03 16:00:00,11850870.0
2024-04-03 15:00:00,11901199.0
2024-04-03 14:00:00,11875860.0
2024-04-03 13:00:00,11918181.0
2024-04-03 12:00:00,11906897.0
2024-04-03 11:00:00,11904574.0
2024-04-03 10:00:00,11889037.0
2024-04-03 09:00:00,11900599.0
2024-04-03 08:00:00,11954515.0
2024-04-03 07:00:00,11953027.0
2024-04-03 06:00:00,11943076.0
2024-04-03 05:00:00,11948526.0
2024-04-03 04:00:00,11933104.0
2024-04-03 03:00:00,11928904.0
2024-04-03 02:00:00,11953200.0
2024-04-03 01:00:00,11948566.0
2024-04-03 00:00:00,11947999.0
2024-04-02 23:00:00,11937299.0
2024-04-02 22:00:00,11957473.0
2024-04-02 21:00:00,12007340.0
2024-04-02 20:00:00,12079946.0
2024-04-02 19:00:00,12261764.0
2024-04-02 18:00:00,12239122.0
2024-04-02 17:00:00,12250354.0
2024-04-02 16:00:00,12317877.0
2024-04-02 15:00:00,12288332.0
2024-04-02 14:00:00,12089173.0
2024-04-02 13:00:00,11890071.0
2024-04-02 12:00:00,12569662.0
2024-04-02 11:00:00,12653620.0
2024-04-02 10:00:00,12749375.0
2024-04-02 09:00:00,12742078.0
2024-04-02 08:00:00,12755043.0
2024-04-02 07:00:00,12741909.0
2024-04-02 06:00:00,12732684.0
2024-04-02 05:00:00,12696546.0
2024-04-02 04:00:00,12676032.0
2024-04-02 03:00:00,12699482.0
2024-04-02 02:00:00,12886240.0
2024-04-02 01:00:00,12562641.0
2024-04-02 00:00:00,12491129.0
2024-04-01 23:00:00,12465785.0
2024-04-01 22:00:00,12456832.0
2024-04-01 21:00:00,12398584.0
2024-04-01 20:00:00,12390684.0
2024-04-01 19:00:00,12423716.0
2024-04-01 18:00:00,12514425.0
2024-04-01 17:00:00,12559608.0
2024-04-01 16:00:00,12576354.0
2024-04-01 15:00:00,12672249.0
2024-04-01 14:00:00,12704700.0
2024-04-01 13:00:00,12591526.0
2024-04-01 12:00:00,12527274.0
2024-04-01 11:00:00,12510467.0
2024-04-01 10:00:00,12499340.0
2024-04-01 09:00:00,12461424.0
2024-04-01 08:00:00,12467470.0
2024-04-01 07:00:00,12426529.0
2024-04-01 06:00:00,12366790.0
2024-04-01 05:00:00,12308225.0
2024-04-01 04:00:00,12154754.0
2024-04-01 03:00:00,12099383.0
2024-04-01 02:00:00,12105253.0
