datetime,open_interest
2022-02-20 18:00:00,607762789.4159999
2022-02-20 17:00:00,610031737.5
2022-02-20 16:00:00,611771923.542
2022-02-20 15:00:00,614733451.19
2022-02-20 14:00:00,618747399.24
2022-02-20 13:00:00,609562132.0
2022-02-20 12:00:00,609630809.718
2022-02-20 11:00:00,617382831.171
2022-02-20 10:00:00,609017125.554
2022-02-20 09:00:00,612339618.928
2022-02-20 08:00:00,615149194.4100001
2022-02-20 07:00:00,622501422.49
2022-02-20 06:00:00,623377406.9860001
2022-02-20 05:00:00,640096445.02
2022-02-20 04:00:00,647543515.789
2022-02-20 03:00:00,640960398.4480001
2022-02-20 02:00:00,637810545.15
2022-02-20 01:00:00,634482918.628
2022-02-20 00:00:00,632441446.461
2022-02-19 23:00:00,635592659.317
2022-02-19 22:00:00,633711804.306
2022-02-19 21:00:00,633760743.58
2022-02-19 20:00:00,638703344.197
2022-02-19 19:00:00,638243350.3770001
2022-02-19 18:00:00,643666039.7360001
2022-02-19 17:00:00,643294255.7019999
2022-02-19 16:00:00,640176932.4000001
2022-02-19 15:00:00,656314272.424
2022-02-19 14:00:00,653913125.7279999
2022-02-19 13:00:00,652774165.516
2022-02-19 12:00:00,647554082.903
2022-02-19 11:00:00,645039512.175
2022-02-19 10:00:00,647357373.1370001
2022-02-19 09:00:00,641757305.4
2022-02-19 08:00:00,640678826.1600001
2022-02-19 07:00:00,640661281.1800001
2022-02-19 06:00:00,646219116.9660001
2022-02-19 05:00:00,647129518.798
2022-02-19 04:00:00,642647569.256
2022-02-19 03:00:00,641253832.235
2022-02-19 02:00:00,637047886.24
2022-02-19 01:00:00,633335536.065
2022-02-19 00:00:00,632782309.352
2022-02-18 23:00:00,628660991.0350001
2022-02-18 22:00:00,625948059.7
2022-02-18 21:00:00,628474025.19
2022-02-18 20:00:00,630021327.5079999
2022-02-18 19:00:00,625537541.645
2022-02-18 18:00:00,621878060.81
2022-02-18 17:00:00,622711971.707
2022-02-18 16:00:00,630788883.292
2022-02-18 15:00:00,632129189.184
2022-02-18 14:00:00,629414848.023
2022-02-18 13:00:00,634301400.016
2022-02-18 12:00:00,638682248.375
2022-02-18 11:00:00,632767907.883
2022-02-18 10:00:00,627317989.4719999
