datetime,open_interest
2024-04-26 06:00:00,4311149044.806601
2024-04-26 05:00:00,4320817820.7693
2024-04-26 04:00:00,4312326182.785
2024-04-26 03:00:00,4317200676.414
2024-04-26 02:00:00,4323377238.2031
2024-04-26 01:00:00,4302573507.8655
2024-04-26 00:00:00,4290671994.574
2024-04-25 23:00:00,4339337346.4085
2024-04-25 22:00:00,4335744828.5974
2024-04-25 21:00:00,4337902376.030999
2024-04-25 20:00:00,4395121790.5665
2024-04-25 19:00:00,4428533697.5904
2024-04-25 18:00:00,4433283474.7905
2024-04-25 17:00:00,4372760260.8018
2024-04-25 16:00:00,4396840427.2908
2024-04-25 15:00:00,4440643495.95
2024-04-25 14:00:00,4392205376.5994005
2024-04-25 13:00:00,4434321258.737599
2024-04-25 12:00:00,4410113926.0035
2024-04-25 11:00:00,4466884957.6587
2024-04-25 10:00:00,4438220092.960501
2024-04-25 09:00:00,4442827911.281899
2024-04-25 08:00:00,4442189008.865999
2024-04-25 07:00:00,4423182156.448
2024-04-25 06:00:00,4409265082.211401
2024-04-25 05:00:00,4405942792.329
2024-04-25 04:00:00,4422520163.5142
2024-04-25 03:00:00,4440602063.6394005
2024-04-25 02:00:00,4495781924.745601
2024-04-25 01:00:00,4487578312.3392
2024-04-25 00:00:00,4518872425.5903
2024-04-24 23:00:00,4501087235.1764
2024-04-24 22:00:00,4470403262.3705
2024-04-24 21:00:00,4480488633.8925
2024-04-24 20:00:00,4460375101.8834
2024-04-24 19:00:00,4445930790.5068
2024-04-24 18:00:00,4479435640.425
2024-04-24 17:00:00,4565063216.2904
2024-04-24 16:00:00,4529252270.9274
2024-04-24 15:00:00,4524737319.7284
2024-04-24 14:00:00,4502337794.402801
2024-04-24 13:00:00,4583940658.9988
2024-04-24 12:00:00,4575294578.4
2024-04-24 11:00:00,4574985570.266999
2024-04-24 10:00:00,4578179594.479401
2024-04-24 09:00:00,4551655227.5060005
2024-04-24 08:00:00,4578340584.2079
2024-04-24 07:00:00,4570918201.6826
2024-04-24 06:00:00,4572225463.1676
2024-04-24 05:00:00,4560742826.3681
2024-04-24 04:00:00,4554222774.0266
2024-04-24 03:00:00,4557669112.479601
2024-04-24 02:00:00,4547307251.4337
2024-04-24 01:00:00,4550027056.542
2024-04-24 00:00:00,4537669811.37
2024-04-23 23:00:00,4517503640.9912
2024-04-23 22:00:00,4519138263.208799
2024-04-23 21:00:00,4509563291.798399
2024-04-23 20:00:00,4519571822.5344
2024-04-23 19:00:00,4581151040.0237
2024-04-23 18:00:00,4623500959.173599
2024-04-23 17:00:00,4617691126.5432
2024-04-23 16:00:00,4620668351.9491
2024-04-23 15:00:00,4616788448.7879
2024-04-23 14:00:00,4642769751.1218
2024-04-23 13:00:00,4649859606.719399
2024-04-23 12:00:00,4591679617.434
2024-04-23 11:00:00,4583538046.268001
2024-04-23 10:00:00,4580139747.4547
2024-04-23 09:00:00,4575117914.0181
2024-04-23 08:00:00,4581340889.063399
2024-04-23 07:00:00,4613918479.586
2024-04-23 06:00:00,4629605459.5392
2024-04-23 05:00:00,4633585502.559
2024-04-23 04:00:00,4614112252.7188
2024-04-23 03:00:00,4637880336.026699
2024-04-23 02:00:00,4649518850.9498
2024-04-23 01:00:00,4672404545.245501
2024-04-23 00:00:00,4645017597.874499
2024-04-22 23:00:00,4611226884.2304
2024-04-22 22:00:00,4602111707.2995
2024-04-22 21:00:00,4550701747.094999
2024-04-22 20:00:00,4551091560.2842
2024-04-22 19:00:00,4562459657.76
2024-04-22 18:00:00,4567464238.065
2024-04-22 17:00:00,4589232190.313399
2024-04-22 16:00:00,4498506721.8516
2024-04-22 15:00:00,4509790988.9228
2024-04-22 14:00:00,4545724924.227599
2024-04-22 13:00:00,4489058811.393199
2024-04-22 12:00:00,4470911658.431601
2024-04-22 11:00:00,4445417242.0488
2024-04-22 10:00:00,4470750918.5886
2024-04-22 09:00:00,4470799716.1399
2024-04-22 08:00:00,4472648275.92
2024-04-22 07:00:00,4468569662.792801
2024-04-22 06:00:00,4471688405.808001
2024-04-22 05:00:00,4453754711.6928005
2024-04-22 04:00:00,4383710702.3248
2024-04-22 03:00:00,4365500145.4504
2024-04-22 02:00:00,4306482720.288
2024-04-22 01:00:00,4277866873.328
2024-04-22 00:00:00,4339343387.5244
2024-04-21 23:00:00,4341647117.850201
2024-04-21 22:00:00,4343573301.482699
2024-04-21 21:00:00,4297610560.1758
2024-04-21 20:00:00,4366359063.2412
2024-04-21 19:00:00,4367050099.6275
2024-04-21 18:00:00,4405300140.813
2024-04-21 17:00:00,4394447940.456
2024-04-21 16:00:00,4384116816.517099
2024-04-21 15:00:00,4408576740.5064
2024-04-21 14:00:00,4409052041.118
2024-04-21 13:00:00,4392146507.92
2024-04-21 12:00:00,4401841894.2805
2024-04-21 11:00:00,4402968436.2684
2024-04-21 10:00:00,4355898573.087601
2024-04-21 09:00:00,4355314778.7468
2024-04-21 08:00:00,4354475524.425
2024-04-21 07:00:00,4361765224.7808
2024-04-21 06:00:00,4363551448.316999
2024-04-21 05:00:00,4348263632.5053
2024-04-21 04:00:00,4350418366.5936
2024-04-21 03:00:00,4339582884.4368
2024-04-21 02:00:00,4387086594.24
2024-04-21 01:00:00,4363007664.9276
2024-04-21 00:00:00,4351363739.0715
2024-04-20 23:00:00,4366087719.756
2024-04-20 22:00:00,4326945176.008
2024-04-20 21:00:00,4315614945.8544
2024-04-20 20:00:00,4322436376.608001
2024-04-20 19:00:00,4349544799.245399
2024-04-20 18:00:00,4347526310.4572
2024-04-20 17:00:00,4361089147.645
2024-04-20 16:00:00,4294878579.9234
2024-04-20 15:00:00,4284066246.852
2024-04-20 14:00:00,4216227695.28
2024-04-20 13:00:00,4210428766.412
2024-04-20 12:00:00,4205986881.7554007
2024-04-20 11:00:00,4187609873.16
2024-04-20 10:00:00,4167070911.2492
2024-04-20 09:00:00,4182926320.6835
2024-04-20 08:00:00,4230905525.287
2024-04-20 07:00:00,4240921671.266
2024-04-20 06:00:00,4236290624.9778
2024-04-20 05:00:00,4211325135.3263
2024-04-20 04:00:00,4214110347.2493
2024-04-20 03:00:00,4208731805.6316
2024-04-20 02:00:00,4187579973.8499
2024-04-20 01:00:00,4183874054.668
2024-04-20 00:00:00,4206928009.3056
2024-04-19 23:00:00,4203658781.1603
2024-04-19 22:00:00,4219128860.9872
2024-04-19 21:00:00,4269750641.2065
2024-04-19 20:00:00,4260572036.6892
2024-04-19 19:00:00,4272421705.5078
2024-04-19 18:00:00,4273082061.2178
2024-04-19 17:00:00,4272617578.4028
2024-04-19 16:00:00,4224348797.8545
2024-04-19 15:00:00,4310248908.559999
2024-04-19 14:00:00,4312236284.928
2024-04-19 13:00:00,4391014906.2654
2024-04-19 12:00:00,4376871513.5245
2024-04-19 11:00:00,4327812782.635
2024-04-19 10:00:00,4322622510.316
2024-04-19 09:00:00,4308259843.6032
2024-04-19 08:00:00,4279475427.488
2024-04-19 07:00:00,4193198491.9328
2024-04-19 06:00:00,4211140258.402
2024-04-19 05:00:00,4137162772.68
2024-04-19 04:00:00,4167742668.8436
2024-04-19 03:00:00,4111356130.5824
2024-04-19 02:00:00,4046777598.54
2024-04-19 01:00:00,4069259057.9742
2024-04-19 00:00:00,4255537735.292501
2024-04-18 23:00:00,4292133282.1933007
2024-04-18 22:00:00,4296483349.5102
2024-04-18 21:00:00,4278769493.932
2024-04-18 20:00:00,4266549486.9678006
2024-04-18 19:00:00,4271844357.784401
2024-04-18 18:00:00,4281788901.0886006
2024-04-18 17:00:00,4305461943.5703
2024-04-18 16:00:00,4354117086.611899
2024-04-18 15:00:00,4390587475.2
2024-04-18 14:00:00,4405834607.973001
2024-04-18 13:00:00,4246354206.6543
2024-04-18 12:00:00,4177796514.0714
2024-04-18 11:00:00,4260294925.4177
2024-04-18 10:00:00,4255129105.893
2024-04-18 09:00:00,4232725956.308
2024-04-18 08:00:00,4210090436.624
2024-04-18 07:00:00,4184881275.5574
2024-04-18 06:00:00,4168923856.876
2024-04-18 05:00:00,4106656675.566401
2024-04-18 04:00:00,4101805386.72
2024-04-18 03:00:00,4128294498.1307
2024-04-18 02:00:00,4133038208.856
2024-04-18 01:00:00,4137820948.547401
2024-04-18 00:00:00,4138337046.4128
2024-04-17 23:00:00,4105363398.2856
2024-04-17 22:00:00,4150948617.8496
2024-04-17 21:00:00,4106388428.672
2024-04-17 20:00:00,4123119360.336
2024-04-17 19:00:00,4136718585.558
2024-04-17 18:00:00,4164515646.0496
2024-04-17 17:00:00,4206656612.2446
2024-04-17 16:00:00,4197106740.5644
2024-04-17 15:00:00,4180507458.7527
2024-04-17 14:00:00,4154294039.588
2024-04-17 13:00:00,4204119649.7513
2024-04-17 12:00:00,4188718335.6104
2024-04-17 11:00:00,4130637153.3396006
2024-04-17 10:00:00,4172042707.879501
2024-04-17 09:00:00,4174265971.1872
2024-04-17 08:00:00,4158024885.224
2024-04-17 07:00:00,4152929334.0024
2024-04-17 06:00:00,4178331642.435
2024-04-17 05:00:00,4156169957.526
2024-04-17 04:00:00,4164034516.4376
