datetime,open_interest
2024-04-25 00:00:00,793195400.0
2024-04-24 23:00:00,795313800.0
2024-04-24 22:00:00,792763800.0
2024-04-24 21:00:00,794784100.0
2024-04-24 20:00:00,788192500.0
2024-04-24 19:00:00,787094900.0
2024-04-24 18:00:00,788522400.0
2024-04-24 17:00:00,780687000.0
2024-04-24 16:00:00,778352700.0
2024-04-24 15:00:00,773104400.0
2024-04-24 14:00:00,770875000.0
2024-04-24 13:00:00,770839600.0
2024-04-24 12:00:00,767268700.0
2024-04-24 11:00:00,769566900.0
2024-04-24 10:00:00,770478500.0
2024-04-24 09:00:00,773153900.0
2024-04-24 08:00:00,777656700.0
2024-04-24 07:00:00,780424100.0
2024-04-24 06:00:00,779262900.0
2024-04-24 05:00:00,780339200.0
2024-04-24 04:00:00,786361800.0
2024-04-24 03:00:00,787993500.0
2024-04-24 02:00:00,788548100.0
2024-04-24 01:00:00,785155100.0
2024-04-24 00:00:00,781705100.0
2024-04-23 23:00:00,774930700.0
2024-04-23 22:00:00,775289300.0
2024-04-23 21:00:00,776714200.0
2024-04-23 20:00:00,778361100.0
2024-04-23 19:00:00,789778100.0
2024-04-23 18:00:00,793762000.0
2024-04-23 17:00:00,792391600.0
2024-04-23 16:00:00,787350900.0
2024-04-23 15:00:00,787505900.0
2024-04-23 14:00:00,785523000.0
2024-04-23 13:00:00,784024900.0
2024-04-23 12:00:00,780523600.0
2024-04-23 11:00:00,783096600.0
2024-04-23 10:00:00,780896400.0
2024-04-23 09:00:00,782344400.0
2024-04-23 08:00:00,783822700.0
2024-04-23 07:00:00,785736500.0
2024-04-23 06:00:00,786666300.0
2024-04-23 05:00:00,786125300.0
2024-04-23 04:00:00,790365600.0
2024-04-23 03:00:00,790739300.0
2024-04-23 02:00:00,790539400.0
2024-04-23 01:00:00,784112400.0
2024-04-23 00:00:00,776459200.0
2024-04-22 23:00:00,775582700.0
2024-04-22 22:00:00,772720700.0
2024-04-22 21:00:00,769651200.0
2024-04-22 20:00:00,770838500.0
2024-04-22 19:00:00,774077400.0
2024-04-22 18:00:00,775517100.0
2024-04-22 17:00:00,777226800.0
2024-04-22 16:00:00,779013300.0
2024-04-22 15:00:00,774810200.0
2024-04-22 14:00:00,772544900.0
2024-04-22 13:00:00,775663500.0
2024-04-22 12:00:00,775174400.0
2024-04-22 11:00:00,776112100.0
2024-04-22 10:00:00,775893500.0
2024-04-22 09:00:00,775282200.0
2024-04-22 08:00:00,775653300.0
2024-04-22 07:00:00,777302000.0
2024-04-22 06:00:00,777729600.0
2024-04-22 05:00:00,773724600.0
2024-04-22 04:00:00,787322700.0
2024-04-22 03:00:00,786829000.0
2024-04-22 02:00:00,778976500.0
2024-04-22 01:00:00,778095200.0
2024-04-22 00:00:00,781727500.0
2024-04-21 23:00:00,780550100.0
2024-04-21 22:00:00,781511300.0
2024-04-21 21:00:00,779688600.0
2024-04-21 20:00:00,781353200.0
2024-04-21 19:00:00,783254900.0
2024-04-21 18:00:00,781633100.0
2024-04-21 17:00:00,779847900.0
2024-04-21 16:00:00,778227600.0
2024-04-21 15:00:00,779620300.0
2024-04-21 14:00:00,780501100.0
2024-04-21 13:00:00,783971100.0
2024-04-21 12:00:00,785521300.0
2024-04-21 11:00:00,785487600.0
2024-04-21 10:00:00,786301800.0
2024-04-21 09:00:00,787610200.0
2024-04-21 08:00:00,788691500.0
2024-04-21 07:00:00,789877500.0
2024-04-21 06:00:00,789952800.0
2024-04-21 05:00:00,789436900.0
2024-04-21 04:00:00,788976000.0
2024-04-21 03:00:00,789284600.0
2024-04-21 02:00:00,796573400.0
2024-04-21 01:00:00,792864400.0
2024-04-21 00:00:00,793710100.0
2024-04-20 23:00:00,794114500.0
2024-04-20 22:00:00,795469300.0
2024-04-20 21:00:00,796217900.0
2024-04-20 20:00:00,794027000.0
2024-04-20 19:00:00,792761600.0
2024-04-20 18:00:00,792366700.0
2024-04-20 17:00:00,790365600.0
2024-04-20 16:00:00,788183400.0
2024-04-20 15:00:00,781857800.0
2024-04-20 14:00:00,777633700.0
2024-04-20 13:00:00,777766500.0
2024-04-20 12:00:00,779473100.0
2024-04-20 11:00:00,778855700.0
2024-04-20 10:00:00,779283300.0
2024-04-20 09:00:00,779662600.0
2024-04-20 08:00:00,777145700.0
2024-04-20 07:00:00,772917600.0
2024-04-20 06:00:00,763480200.0
2024-04-20 05:00:00,761436900.0
2024-04-20 04:00:00,760282600.0
2024-04-20 03:00:00,759144000.0
2024-04-20 02:00:00,755986900.0
2024-04-20 01:00:00,753829100.0
2024-04-20 00:00:00,733916700.0
2024-04-19 23:00:00,756325200.0
2024-04-19 22:00:00,752980500.0
2024-04-19 21:00:00,753743300.0
2024-04-19 20:00:00,752428000.0
2024-04-19 19:00:00,752230100.0
2024-04-19 18:00:00,751818300.0
2024-04-19 17:00:00,751490600.0
2024-04-19 16:00:00,747495800.0
2024-04-19 15:00:00,746868200.0
2024-04-19 14:00:00,743390900.0
2024-04-19 13:00:00,744723100.0
2024-04-19 12:00:00,741806000.0
2024-04-19 11:00:00,745816300.0
2024-04-19 10:00:00,747797000.0
2024-04-19 09:00:00,752375700.0
2024-04-19 08:00:00,750807200.0
2024-04-19 07:00:00,748756800.0
2024-04-19 06:00:00,754905700.0
2024-04-19 05:00:00,753788500.0
2024-04-19 04:00:00,761955700.0
2024-04-19 03:00:00,770765700.0
2024-04-19 02:00:00,771063800.0
2024-04-19 01:00:00,761429300.0
2024-04-19 00:00:00,760660700.0
2024-04-18 23:00:00,762098400.0
2024-04-18 22:00:00,761921300.0
2024-04-18 21:00:00,762368600.0
2024-04-18 20:00:00,763987800.0
2024-04-18 19:00:00,764118100.0
2024-04-18 18:00:00,769034700.0
2024-04-18 17:00:00,773172300.0
2024-04-18 16:00:00,775746700.0
2024-04-18 15:00:00,778240100.0
2024-04-18 14:00:00,779117600.0
2024-04-18 13:00:00,771367800.0
2024-04-18 12:00:00,770538800.0
2024-04-18 11:00:00,773169100.0
2024-04-18 10:00:00,775199500.0
2024-04-18 09:00:00,779490500.0
2024-04-18 08:00:00,781630700.0
2024-04-18 07:00:00,779300800.0
2024-04-18 06:00:00,777711500.0
2024-04-18 05:00:00,774358100.0
2024-04-18 04:00:00,774654600.0
2024-04-18 03:00:00,789852000.0
2024-04-18 02:00:00,785554800.0
2024-04-18 01:00:00,788892900.0
2024-04-18 00:00:00,786919600.0
2024-04-17 23:00:00,779171800.0
2024-04-17 22:00:00,779470300.0
2024-04-17 21:00:00,779878600.0
2024-04-17 20:00:00,784496400.0
2024-04-17 19:00:00,781856200.0
2024-04-17 18:00:00,777749000.0
2024-04-17 17:00:00,778375200.0
2024-04-17 16:00:00,776929600.0
2024-04-17 15:00:00,759982700.0
2024-04-17 14:00:00,775154800.0
2024-04-17 13:00:00,775340500.0
2024-04-17 12:00:00,777475700.0
2024-04-17 11:00:00,777347100.0
2024-04-17 10:00:00,778201100.0
2024-04-17 09:00:00,777855700.0
2024-04-17 08:00:00,773733600.0
2024-04-17 07:00:00,772326700.0
2024-04-17 06:00:00,775346500.0
2024-04-17 05:00:00,777297600.0
2024-04-17 04:00:00,775665600.0
2024-04-17 03:00:00,776048700.0
2024-04-17 02:00:00,779080700.0
2024-04-17 01:00:00,773270000.0
2024-04-17 00:00:00,772557600.0
2024-04-16 23:00:00,774678100.0
2024-04-16 22:00:00,773966500.0
2024-04-16 21:00:00,778036100.0
2024-04-16 20:00:00,783238600.0
2024-04-16 19:00:00,783914100.0
2024-04-16 18:00:00,781962400.0
2024-04-16 17:00:00,776101000.0
2024-04-16 16:00:00,775995400.0
2024-04-16 15:00:00,775286100.0
2024-04-16 14:00:00,773985400.0
2024-04-16 13:00:00,779287200.0
2024-04-16 12:00:00,792808400.0
2024-04-16 11:00:00,792404500.0
2024-04-16 10:00:00,793551100.0
2024-04-16 09:00:00,800228700.0
2024-04-16 08:00:00,796885600.0
2024-04-16 07:00:00,795895500.0
2024-04-16 06:00:00,792172400.0
2024-04-16 05:00:00,793879800.0
2024-04-16 04:00:00,792976900.0
2024-04-16 03:00:00,795544300.0
2024-04-16 02:00:00,795108600.0
2024-04-16 01:00:00,797441900.0
2024-04-16 00:00:00,795346400.0
2024-04-15 23:00:00,797779000.0
2024-04-15 22:00:00,796286600.0
2024-04-15 21:00:00,792102500.0
2024-04-15 20:00:00,797142300.0
2024-04-15 19:00:00,795080000.0
2024-04-15 18:00:00,793133300.0
2024-04-15 17:00:00,791368600.0
2024-04-15 16:00:00,784209500.0
2024-04-15 15:00:00,783893400.0
2024-04-15 14:00:00,782141500.0
2024-04-15 13:00:00,778668900.0
2024-04-15 12:00:00,775448400.0
2024-04-15 11:00:00,777604000.0
2024-04-15 10:00:00,774816300.0
2024-04-15 09:00:00,770734300.0
2024-04-15 08:00:00,766236500.0
2024-04-15 07:00:00,770284000.0
2024-04-15 06:00:00,761698400.0
2024-04-15 05:00:00,765516300.0
2024-04-15 04:00:00,763201500.0
2024-04-15 03:00:00,772412700.0
2024-04-15 02:00:00,773082700.0
2024-04-15 01:00:00,773527100.0
2024-04-15 00:00:00,771509200.0
2024-04-14 23:00:00,770828300.0
2024-04-14 22:00:00,774463100.0
2024-04-14 21:00:00,779078500.0
2024-04-14 20:00:00,780261600.0
2024-04-14 19:00:00,784727100.0
2024-04-14 18:00:00,787108300.0
2024-04-14 17:00:00,784948800.0
2024-04-14 16:00:00,788939100.0
2024-04-14 15:00:00,790317300.0
2024-04-14 14:00:00,790069900.0
2024-04-14 13:00:00,780329000.0
2024-04-14 12:00:00,777872200.0
2024-04-14 11:00:00,777031100.0
2024-04-14 10:00:00,777366500.0
2024-04-14 09:00:00,778991800.0
2024-04-14 08:00:00,780860600.0
2024-04-14 07:00:00,784078700.0
2024-04-14 06:00:00,792967700.0
2024-04-14 05:00:00,789920800.0
2024-04-14 04:00:00,792718800.0
2024-04-14 03:00:00,796989500.0
2024-04-14 02:00:00,795791300.0
2024-04-14 01:00:00,801557700.0
2024-04-14 00:00:00,802068900.0
2024-04-13 23:00:00,802402600.0
2024-04-13 22:00:00,807910800.0
2024-04-13 21:00:00,809162400.0
2024-04-13 20:00:00,803229500.0
2024-04-13 19:00:00,903242500.0
2024-04-13 18:00:00,915730500.0
2024-04-13 17:00:00,919133100.0
2024-04-13 16:00:00,926872700.0
2024-04-13 15:00:00,929716900.0
2024-04-13 14:00:00,932965100.0
2024-04-13 13:00:00,932128400.0
2024-04-13 12:00:00,934347500.0
2024-04-13 11:00:00,933002800.0
2024-04-13 10:00:00,934008600.0
2024-04-13 09:00:00,932675400.0
2024-04-13 08:00:00,932444500.0
2024-04-13 07:00:00,931863100.0
2024-04-13 06:00:00,930910200.0
2024-04-13 05:00:00,930345800.0
2024-04-13 04:00:00,932596000.0
2024-04-13 03:00:00,929640000.0
2024-04-13 02:00:00,930559200.0
2024-04-13 01:00:00,929118300.0
2024-04-13 00:00:00,928447400.0
2024-04-12 23:00:00,933268200.0
2024-04-12 22:00:00,933741000.0
2024-04-12 21:00:00,936204300.0
2024-04-12 20:00:00,939233600.0
2024-04-12 19:00:00,941230500.0
2024-04-12 18:00:00,926643900.0
2024-04-12 17:00:00,926831300.0
2024-04-12 16:00:00,908760100.0
2024-04-12 15:00:00,896555300.0
2024-04-12 14:00:00,892846500.0
2024-04-12 13:00:00,893562000.0
2024-04-12 12:00:00,894751300.0
2024-04-12 11:00:00,893602900.0
2024-04-12 10:00:00,892636400.0
2024-04-12 09:00:00,891676100.0
2024-04-12 08:00:00,893981300.0
2024-04-12 07:00:00,893244600.0
