datetime,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio
2022-02-20 18:00:00,5996600.0,2914500.0,0.672936,0.327064,2.05750558
2022-02-20 17:00:00,3903100.0,3186300.0,0.55055435,0.44944565,1.22496312
2022-02-20 16:00:00,9042200.0,8727400.0,0.50885782,0.49114218,1.03607031
2022-02-20 15:00:00,7264600.0,6682400.0,0.52087187,0.47912813,1.08712439
2022-02-20 14:00:00,9230300.0,9722300.0,0.48702025,0.51297975,0.94939469
2022-02-20 13:00:00,6961200.0,7116900.0,0.49447013,0.50552987,0.9781225
2022-02-20 12:00:00,17484400.0,16920200.0,0.50819948,0.49180052,1.03334476
2022-02-20 11:00:00,6756900.0,6042200.0,0.52791993,0.47208007,1.11828473
2022-02-20 10:00:00,10171400.0,8451300.0,0.54618288,0.45381712,1.20353082
2022-02-20 09:00:00,19472000.0,15297800.0,0.56002623,0.43997377,1.27286276
2022-02-20 08:00:00,34719700.0,38814100.0,0.47215974,0.52784026,0.89451256
2022-02-20 07:00:00,19669800.0,22984600.0,0.46114352,0.53885648,0.8557817
2022-02-20 06:00:00,34412200.0,35424100.0,0.4927552,0.5072448,0.9714347
2022-02-20 05:00:00,12571500.0,13777900.0,0.47710764,0.52289236,0.91243949
2022-02-20 04:00:00,13806300.0,15029700.0,0.47878693,0.52121307,0.91860117
2022-02-20 03:00:00,6157700.0,5340500.0,0.535536,0.464464,1.15301938
2022-02-20 02:00:00,4644300.0,4655300.0,0.49940858,0.50059142,0.9976371
2022-02-20 01:00:00,4421200.0,4282000.0,0.50799706,0.49200294,1.03250817
2022-02-20 00:00:00,3498600.0,4526200.0,0.43597348,0.56402652,0.77296629
2022-02-19 23:00:00,4212000.0,4602400.0,0.47785442,0.52214558,0.91517469
2022-02-19 22:00:00,1951800.0,2748200.0,0.4152766,0.5847234,0.71021032
2022-02-19 21:00:00,4687700.0,6070700.0,0.43572464,0.56427536,0.77218443
2022-02-19 20:00:00,2680800.0,2894600.0,0.48082649,0.51917351,0.92613833
2022-02-19 19:00:00,5820000.0,5553700.0,0.51170683,0.48829317,1.04795002
2022-02-19 18:00:00,4153000.0,4708900.0,0.46863539,0.53136461,0.88194695
2022-02-19 17:00:00,9734300.0,6775300.0,0.58961453,0.41038547,1.43673343
2022-02-19 16:00:00,13333000.0,13992500.0,0.48793252,0.51206748,0.95286761
2022-02-19 15:00:00,4633300.0,4305400.0,0.51834159,0.48165841,1.07616017
2022-02-19 14:00:00,5887600.0,6224600.0,0.48608841,0.51391159,0.94585997
2022-02-19 13:00:00,9722900.0,8511000.0,0.53323206,0.46676794,1.1423922
2022-02-19 12:00:00,9072700.0,9174000.0,0.49722416,0.50277584,0.98895792
2022-02-19 11:00:00,8650500.0,10876100.0,0.44301107,0.55698893,0.79536782
2022-02-19 10:00:00,4933700.0,5209900.0,0.4863855,0.5136145,0.94698555
2022-02-19 09:00:00,7398200.0,7016800.0,0.51322928,0.48677072,1.05435526
2022-02-19 08:00:00,8963400.0,10947400.0,0.45017779,0.54982221,0.81876975
2022-02-19 07:00:00,3105300.0,2532100.0,0.55083904,0.44916096,1.22637337
2022-02-19 06:00:00,8136800.0,7689100.0,0.51414454,0.48585546,1.05822528
2022-02-19 05:00:00,4371200.0,3021300.0,0.591302,0.408698,1.44679443
2022-02-19 04:00:00,4138600.0,3445100.0,0.54572306,0.45427694,1.2013004
2022-02-19 03:00:00,3965600.0,3124700.0,0.55929932,0.44070068,1.26911383
2022-02-19 02:00:00,3282100.0,3267000.0,0.50115283,0.49884717,1.00462198
2022-02-19 01:00:00,4384500.0,4498500.0,0.49358325,0.50641675,0.97465822
2022-02-19 00:00:00,8043000.0,6514700.0,0.55249112,0.44750888,1.23459254
2022-02-18 23:00:00,5466700.0,4076300.0,0.57284921,0.42715079,1.34109364
2022-02-18 22:00:00,5651000.0,7115400.0,0.44264632,0.55735368,0.79419288
2022-02-18 21:00:00,6484200.0,6978100.0,0.48165618,0.51834382,0.92922142
2022-02-18 20:00:00,11547300.0,9750400.0,0.54218531,0.45781469,1.18428988
2022-02-18 19:00:00,8767000.0,7675900.0,0.53317845,0.46682155,1.1421462
2022-02-18 18:00:00,16112000.0,15033800.0,0.51730891,0.48269109,1.07171839
2022-02-18 17:00:00,23672800.0,20618800.0,0.53447606,0.46552394,1.14811725
2022-02-18 16:00:00,39860100.0,41655200.0,0.48898918,0.51101082,0.95690574
2022-02-18 15:00:00,29449500.0,39976300.0,0.42418669,0.57581331,0.73667398
2022-02-18 14:00:00,34902000.0,35072600.0,0.49878099,0.50121901,0.9951358
2022-02-18 13:00:00,11878700.0,11968000.0,0.49812762,0.50187238,0.99253844
2022-02-18 12:00:00,11076800.0,9686400.0,0.53348231,0.46651769,1.14354146
2022-02-18 11:00:00,18407000.0,22063500.0,0.45482512,0.54517488,0.8342738
2022-02-18 10:00:00,5201000.0,5257700.0,0.49728934,0.50271066,0.98921582
2022-02-18 09:00:00,4257400.0,5106800.0,0.45464642,0.54535358,0.83367275
2022-02-18 08:00:00,12048800.0,6510900.0,0.64919153,0.35080847,1.85055829
2022-02-18 07:00:00,6047300.0,8197400.0,0.42452983,0.57547017,0.73770952
2022-02-18 06:00:00,6849900.0,4637500.0,0.59629681,0.40370319,1.47706739
2022-02-18 05:00:00,4468000.0,4172500.0,0.5170997,0.4829003,1.07082085
2022-02-18 04:00:00,5796400.0,6797300.0,0.46026188,0.53973812,0.85275036
2022-02-18 03:00:00,5003700.0,3904500.0,0.56169597,0.43830403,1.28152132
2022-02-18 02:00:00,4203400.0,4766300.0,0.46862214,0.53137786,0.88190001
2022-02-18 01:00:00,13307300.0,10226700.0,0.56544999,0.43455001,1.30123109
2022-02-18 00:00:00,10621900.0,16407500.0,0.3929758,0.6070242,0.64738077
2022-02-17 23:00:00,12602000.0,8868700.0,0.58693941,0.41306059,1.42095234
2022-02-17 22:00:00,6790900.0,6115200.0,0.52617754,0.47382246,1.11049516
2022-02-17 21:00:00,27901600.0,27021600.0,0.50801119,0.49198881,1.03256654
2022-02-17 20:00:00,10978300.0,12327100.0,0.4710625,0.5289375,0.89058254
2022-02-17 19:00:00,7435400.0,9925000.0,0.42829658,0.57170342,0.74915869
2022-02-17 18:00:00,36293500.0,44907700.0,0.44695768,0.55304232,0.80817989
2022-02-17 17:00:00,13459300.0,13052800.0,0.50766631,0.49233369,1.03114274
2022-02-17 16:00:00,21546400.0,16338700.0,0.56873019,0.43126981,1.31873405
2022-02-17 15:00:00,21909200.0,23787000.0,0.47945343,0.52054657,0.92105772
2022-02-17 14:00:00,34372200.0,39782000.0,0.46352331,0.53647669,0.86401388
2022-02-17 13:00:00,35767800.0,54972400.0,0.3941781,0.6058219,0.65065014
2022-02-17 12:00:00,10903500.0,9227900.0,0.54161658,0.45838342,1.18157977
2022-02-17 11:00:00,8033200.0,8584300.0,0.48341808,0.51658192,0.9358014
2022-02-17 10:00:00,8134800.0,10646100.0,0.43314218,0.56685782,0.7641108
2022-02-17 09:00:00,22411500.0,19249700.0,0.53794658,0.46205342,1.16425191
2022-02-17 08:00:00,21525000.0,24813900.0,0.46451254,0.53548746,0.86745735
2022-02-17 07:00:00,5588800.0,5920900.0,0.48557304,0.51442696,0.94391055
2022-02-17 06:00:00,7872500.0,8908100.0,0.46914294,0.53085706,0.88374625
2022-02-17 05:00:00,7427600.0,7141200.0,0.50982922,0.49017078,1.0401053
2022-02-17 04:00:00,22948800.0,27144400.0,0.45812206,0.54187794,0.84543405
2022-02-17 03:00:00,9972700.0,11899900.0,0.45594488,0.54405512,0.83804906
2022-02-17 02:00:00,8111000.0,8928800.0,0.47600324,0.52399676,0.90840874
2022-02-17 01:00:00,6724400.0,5174300.0,0.56513737,0.43486263,1.29957675
2022-02-17 00:00:00,8301400.0,9746000.0,0.45997761,0.54002239,0.85177509
2022-02-16 23:00:00,7585200.0,7316900.0,0.50900209,0.49099791,1.03666853
2022-02-16 22:00:00,2315100.0,2451300.0,0.48571249,0.51428751,0.94443765
2022-02-16 21:00:00,3918500.0,4731100.0,0.45302673,0.54697327,0.8282429
2022-02-16 20:00:00,6212000.0,8653700.0,0.4178747,0.5821253,0.71784323
2022-02-16 19:00:00,26073800.0,26739300.0,0.49369948,0.50630052,0.97511154
2022-02-16 18:00:00,8599600.0,8021400.0,0.51739366,0.48260634,1.07208218
2022-02-16 17:00:00,5911700.0,8717700.0,0.40409723,0.59590277,0.67812611
2022-02-16 16:00:00,10577900.0,11925700.0,0.47005368,0.52994632,0.88698357
2022-02-16 15:00:00,13502200.0,13338600.0,0.5030476,0.4969524,1.01226516
2022-02-16 14:00:00,21980200.0,24511400.0,0.47277788,0.52722212,0.89673376
2022-02-16 13:00:00,21226200.0,23593500.0,0.47359085,0.52640915,0.89966304
2022-02-16 12:00:00,4826200.0,6364200.0,0.43128038,0.56871962,0.75833569
2022-02-16 11:00:00,6407000.0,7098100.0,0.47441337,0.52558663,0.90263592
2022-02-16 10:00:00,7811300.0,6640600.0,0.54050332,0.45949668,1.17629431
2022-02-16 09:00:00,7942200.0,5802700.0,0.57782887,0.42217113,1.36870767
2022-02-16 08:00:00,9682200.0,10939100.0,0.46952423,0.53047577,0.88510024
2022-02-16 07:00:00,7146100.0,6000500.0,0.5435702,0.4564298,1.19091742
2022-02-16 06:00:00,3712500.0,3965100.0,0.48354955,0.51645045,0.93629417
2022-02-16 05:00:00,7732000.0,6483000.0,0.54393247,0.45606753,1.19265772
2022-02-16 04:00:00,12205800.0,15605100.0,0.43888547,0.56111453,0.78216737
2022-02-16 03:00:00,9115800.0,7476100.0,0.54941267,0.45058733,1.21932558
2022-02-16 02:00:00,5607700.0,4695200.0,0.54428365,0.45571635,1.19434742
2022-02-16 01:00:00,8822300.0,14807300.0,0.37335799,0.62664201,0.59580747
2022-02-16 00:00:00,11543100.0,10507400.0,0.52348473,0.47651527,1.09856863
2022-02-15 23:00:00,19077000.0,18075400.0,0.51347961,0.48652039,1.05541233
2022-02-15 22:00:00,5609700.0,5701600.0,0.49593769,0.50406231,0.98388172
2022-02-15 21:00:00,2821600.0,7103900.0,0.28427787,0.71572213,0.39719028
2022-02-15 20:00:00,5100300.0,6495400.0,0.43984408,0.56015592,0.78521723
2022-02-15 19:00:00,2742200.0,3318800.0,0.45243359,0.54756641,0.8262625
2022-02-15 18:00:00,7511500.0,6670800.0,0.52963906,0.47036094,1.12602686
2022-02-15 17:00:00,12513600.0,14057400.0,0.47094953,0.52905047,0.89017884
2022-02-15 16:00:00,6324100.0,7076200.0,0.4719372,0.5280628,0.89371414
2022-02-15 15:00:00,7166600.0,7641400.0,0.48396813,0.51603187,0.93786479
2022-02-15 14:00:00,18560600.0,18150300.0,0.50558826,0.49441174,1.02260569
2022-02-15 13:00:00,11433800.0,12202900.0,0.48373081,0.51626919,0.936974
2022-02-15 12:00:00,11680300.0,9732500.0,0.54548214,0.45451786,1.20013357
2022-02-15 11:00:00,20050100.0,18489900.0,0.52024131,0.47975869,1.0843812
2022-02-15 10:00:00,22645300.0,17914100.0,0.55832433,0.44167567,1.26410481
2022-02-15 09:00:00,13018100.0,17153700.0,0.43146581,0.56853419,0.75890916
2022-02-15 08:00:00,28926700.0,23946600.0,0.54709466,0.45290534,1.20796689
2022-02-15 07:00:00,7334000.0,7112800.0,0.50765567,0.49234433,1.03109886
2022-02-15 06:00:00,4249900.0,4752400.0,0.47209047,0.52790953,0.89426395
2022-02-15 05:00:00,12957300.0,8349400.0,0.60813265,0.39186735,1.55188397
2022-02-15 04:00:00,5460900.0,6742400.0,0.44749371,0.55250629,0.80993415
2022-02-15 03:00:00,4452700.0,4905500.0,0.47580731,0.52419269,0.90769544
2022-02-15 02:00:00,15175500.0,14445700.0,0.51231888,0.48768112,1.05052022
2022-02-15 01:00:00,28773200.0,21521000.0,0.57209778,0.42790222,1.33698248
2022-02-15 00:00:00,5895900.0,7109100.0,0.4533564,0.5466436,0.82934549
2022-02-14 23:00:00,7111700.0,5728000.0,0.55388366,0.44611634,1.24156774
2022-02-14 22:00:00,12100800.0,8943300.0,0.57502103,0.42497897,1.3530576
2022-02-14 21:00:00,2716800.0,4488100.0,0.37707671,0.62292329,0.60533411
2022-02-14 20:00:00,11035200.0,11048800.0,0.49969208,0.50030792,0.9987691
2022-02-14 19:00:00,27495200.0,28666100.0,0.48957556,0.51042444,0.95915384
2022-02-14 18:00:00,10481800.0,11378400.0,0.47949241,0.52050759,0.92120157
2022-02-14 17:00:00,6799200.0,8030000.0,0.4585008,0.5414992,0.84672478
2022-02-14 16:00:00,13675900.0,12313300.0,0.52621474,0.47378526,1.11066083
2022-02-14 15:00:00,16640500.0,16341500.0,0.50453278,0.49546722,1.01829697
2022-02-14 14:00:00,26970700.0,25515100.0,0.51386661,0.48613339,1.05704857
2022-02-14 13:00:00,12642200.0,13276700.0,0.4877599,0.5122401,0.95220951
2022-02-14 12:00:00,21077600.0,18290800.0,0.53539387,0.46460613,1.15236075
2022-02-14 11:00:00,3890400.0,5343700.0,0.42130798,0.57869202,0.72803488
2022-02-14 10:00:00,8880800.0,7058800.0,0.55715325,0.44284675,1.25811753
2022-02-14 09:00:00,8932600.0,9120600.0,0.49479317,0.50520683,0.97938732
2022-02-14 08:00:00,10359400.0,11388900.0,0.47633148,0.52366852,0.90960497
2022-02-14 07:00:00,8308100.0,5339600.0,0.60875459,0.39124541,1.55594052
2022-02-14 06:00:00,15577400.0,10048500.0,0.60787719,0.39212281,1.55022143
2022-02-14 05:00:00,5056000.0,7236900.0,0.41129432,0.58870568,0.69864168
2022-02-14 04:00:00,7324500.0,6446400.0,0.53188245,0.46811755,1.13621556
2022-02-14 03:00:00,10415200.0,11354200.0,0.47843303,0.52156697,0.91729933
2022-02-14 02:00:00,8803500.0,6460000.0,0.57676811,0.42323189,1.3627709
2022-02-14 01:00:00,16390200.0,20909100.0,0.4394238,0.5605762,0.78387879
2022-02-14 00:00:00,5386100.0,6390100.0,0.45737165,0.54262835,0.84288196
2022-02-13 23:00:00,9076800.0,9978100.0,0.47634992,0.52365008,0.90967218
2022-02-13 22:00:00,3546500.0,2924800.0,0.54803517,0.45196483,1.21256154
2022-02-13 21:00:00,3710700.0,3409300.0,0.52116573,0.47883427,1.08840524
2022-02-13 20:00:00,6137000.0,4716600.0,0.56543451,0.43456549,1.30114913
2022-02-13 19:00:00,8705900.0,6140100.0,0.58641385,0.41358615,1.41787593
2022-02-13 18:00:00,12466800.0,13570200.0,0.47881092,0.52118908,0.91868948
2022-02-13 17:00:00,8929700.0,8601300.0,0.50936627,0.49063373,1.03818028
2022-02-13 16:00:00,8993800.0,10309200.0,0.46592758,0.53407242,0.87240523
2022-02-13 15:00:00,9148400.0,8811400.0,0.50938206,0.49061794,1.03824591
2022-02-13 14:00:00,15881800.0,16162100.0,0.49562631,0.50437369,0.98265696
2022-02-13 13:00:00,4752600.0,4194000.0,0.53121856,0.46878144,1.13319027
2022-02-13 12:00:00,4365000.0,4108000.0,0.51516582,0.48483418,1.06256086
