datetime,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd
2022-02-20 18:00:00,0.12,0.0,4582.7541340256,0.0
2022-02-20 17:00:00,0.21,0.0,7998.1000321258,0.0
2022-02-20 16:00:00,5.76,1.38,220004.4505888332,53257.5458214483
2022-02-20 15:00:00,0.0,0.4,0.0,15371.2182363609
2022-02-20 14:00:00,3.18,0.07,120964.3419235062,2677.818458224
2022-02-20 13:00:00,1.005029,0.0,38400.0,0.0
2022-02-20 12:00:00,0.3726129999999999,22.455388,14230.3956561128,865887.9310739338
2022-02-20 11:00:00,0.0,2.0,0.0,76566.6015563742
2022-02-20 10:00:00,1.25,0.0,47670.834168494,0.0
2022-02-20 09:00:00,49.029475000000005,12.742595,1865701.079581621,489715.1385808061
2022-02-20 08:00:00,98.807681,0.85,3784453.995480911,33008.1176771894
2022-02-20 07:00:00,40.323531,0.002564,1557546.82575555,100.0
2022-02-20 06:00:00,130.937807,1.16,5096610.833648929,45139.769656659904
2022-02-20 05:00:00,46.438075,0.0,1822768.158299191,0.0
2022-02-20 04:00:00,19.920899,0.01,785978.7621439231,398.467
2022-02-20 03:00:00,0.92603,0.0,36850.6113511392,0.0
2022-02-20 02:00:00,0.05,0.0,1987.6247370904,0.0
2022-02-20 01:00:00,0.46,0.5,18330.0359241211,20008.2075175424
2022-02-20 00:00:00,0.71,0.0,28289.7668853138,0.0
2022-02-19 23:00:00,0.0,1.25,0.0,50126.4607339323
2022-02-19 22:00:00,0.0,0.099922,0.0,4000.0
2022-02-19 21:00:00,3.11048,0.0,123770.6960833331,0.0
2022-02-19 20:00:00,0.0,0.0,0.0,0.0
2022-02-19 19:00:00,0.012514,0.0,500.0,0.0
2022-02-19 18:00:00,0.0,0.01,0.0,403.401
2022-02-19 17:00:00,0.09,0.23,3589.270792855,9241.9876336634
2022-02-19 16:00:00,3.394982,11.769938,135268.9700229482,474200.1156486256
2022-02-19 15:00:00,0.0,0.0,0.0,0.0
2022-02-19 14:00:00,0.14,0.0,5583.3084727037,0.0
2022-02-19 13:00:00,0.41,1.550275,16266.4368031873,62017.7278074332
2022-02-19 12:00:00,1.97,0.0,78235.4709249958,0.0
2022-02-19 11:00:00,33.39,3.35,1331366.8301157583,133471.5691197727
2022-02-19 10:00:00,2.440045,0.6900000000000001,97051.2739716912,27568.883057047
2022-02-19 09:00:00,1.413,0.0,56381.9083882193,0.0
2022-02-19 08:00:00,2.319674,0.0,92731.0868635073,0.0
2022-02-19 07:00:00,0.0,0.0,0.0,0.0
2022-02-19 06:00:00,0.0,4.542588,0.0,183402.3517969458
2022-02-19 05:00:00,0.0,0.0,0.0,0.0
2022-02-19 04:00:00,0.1,0.06,4009.6176075386,2414.7007534578
2022-02-19 03:00:00,0.03,0.0,1202.6281534117002,0.0
2022-02-19 02:00:00,0.0,0.0,0.0,0.0
2022-02-19 01:00:00,0.0,0.1639179999999999,0.0,6609.353435894
2022-02-19 00:00:00,0.3,0.13,11980.8323264321,5232.577333690201
2022-02-18 23:00:00,0.0,0.75,0.0,30111.675
2022-02-18 22:00:00,1.63256,0.0,64990.6393379394,0.0
2022-02-18 21:00:00,0.0,0.0,0.0,0.0
2022-02-18 20:00:00,2.15,0.0,86076.1526163904,0.0
2022-02-18 19:00:00,0.4,0.32,16006.1495350919,12929.097
2022-02-18 18:00:00,3.312509,1.06,132042.93602729763,42548.039107525
2022-02-18 17:00:00,3.33,11.36,132934.4245784891,460137.5046944026
2022-02-18 16:00:00,63.248249,10.99,2506332.653164788,442538.85969004367
2022-02-18 15:00:00,23.072276,15.596109,920714.656543456,634933.1706602393
2022-02-18 14:00:00,80.34928000000001,14.918919,3201733.832390936,601839.9028304985
2022-02-18 13:00:00,1.57,0.961497,63191.1847080082,38996.316
2022-02-18 12:00:00,1.04,24.155057,41542.478,974884.278200356
2022-02-18 11:00:00,55.189373,0.42,2222673.9463019776,17030.059
2022-02-18 10:00:00,0.247086,0.0,10020.336,0.0
2022-02-18 09:00:00,0.0,0.0,0.0,0.0
2022-02-18 08:00:00,0.0,4.151063,0.0,170137.0381615671
2022-02-18 07:00:00,0.4783729999999999,0.0,19418.341051881,0.0
2022-02-18 06:00:00,0.0,0.0,0.0,0.0
2022-02-18 05:00:00,0.13,0.79,5244.41,32281.138
2022-02-18 04:00:00,3.514165,0.0,142394.65292151502,0.0
2022-02-18 03:00:00,5.440884,0.0,220124.3605218313,0.0
2022-02-18 02:00:00,0.111908,0.0,4545.4,0.0
2022-02-18 01:00:00,0.0,6.630172,0.0,270961.3206411654
2022-02-18 00:00:00,2.31,1.53,93073.9073001255,62026.5152067142
2022-02-17 23:00:00,0.2,0.0,8060.12,0.0
2022-02-17 22:00:00,0.17,0.03,6872.817516759999,1221.7158548021
2022-02-17 21:00:00,221.569255,2.521557,8935291.008310754,102707.6404951173
2022-02-17 20:00:00,1.233675,0.0,50271.2703134678,0.0
2022-02-17 19:00:00,0.515228,0.01,21099.85481588,411.8397736141
2022-02-17 18:00:00,60.692821,1.24,2506387.141242198,51149.71856313851
2022-02-17 17:00:00,9.406189,0.5,391492.2641637613,20910.3142863637
2022-02-17 16:00:00,9.699127,2.3388150000000003,403343.9038164606,98260.3356241375
2022-02-17 15:00:00,39.029084000000005,0.47,1628895.6480617812,19702.5522574816
2022-02-17 14:00:00,60.391559,0.33,2539228.442052744,13950.9210971179
2022-02-17 13:00:00,297.398637,0.0,12654592.49532376,0.0
2022-02-17 12:00:00,1.31,1.11,56554.6349613743,48176.7010563348
2022-02-17 11:00:00,0.0,0.03,0.0,1296.4923196584
2022-02-17 10:00:00,8.345581,0.0,359183.528405769,0.0
2022-02-17 09:00:00,28.009538,0.07,1205207.2472461197,3030.8960930245
2022-02-17 08:00:00,34.659972,0.290457,1510017.711625771,12776.1716440823
2022-02-17 07:00:00,0.0,1.223591,0.0,53830.2973760176
2022-02-17 06:00:00,0.0,0.44,0.0,19300.1015972593
2022-02-17 05:00:00,0.14,0.0,6092.792892613499,0.0
2022-02-17 04:00:00,14.089912000000002,0.013659,611337.683159691,600.0
2022-02-17 03:00:00,32.695372,0.0,1426087.524038022,0.0
2022-02-17 02:00:00,0.38,0.57,16664.454042292797,25096.4707652596
2022-02-17 01:00:00,0.0,0.22,0.0,9706.1983951467
2022-02-17 00:00:00,0.0,0.0,0.0,0.0
2022-02-16 23:00:00,5.026434999999999,0.002254,220663.1578911588,100.0
2022-02-16 22:00:00,0.0,0.0,0.0,0.0
2022-02-16 21:00:00,6.63,0.0,291172.8625786566,0.0
2022-02-16 20:00:00,0.9,0.13,39603.6,5772.3643356192
2022-02-16 19:00:00,2.6579020000000004,32.093323,116386.3779344961,1418984.7315625171
2022-02-16 18:00:00,0.02,4.054586,867.122,177865.5650385436
2022-02-16 17:00:00,0.0,0.0,0.0,0.0
2022-02-16 16:00:00,11.474519999999998,0.35,497070.9206447935,15318.0118752808
2022-02-16 15:00:00,0.0,5.104856,0.0,223568.5
2022-02-16 14:00:00,28.892561,0.0,1253114.2737601858,0.0
2022-02-16 13:00:00,17.383205,0.06,759131.9265575598,2616.5244601741
2022-02-16 12:00:00,0.03,0.0,1318.5566696759,0.0
2022-02-16 11:00:00,0.0,1.39,0.0,61717.8342115475
2022-02-16 10:00:00,14.22,0.03,621754.830398823,1323.6747285737
2022-02-16 09:00:00,0.478162,0.0,21014.756838065,0.0
2022-02-16 08:00:00,0.0,5.18,0.0,230023.7968701374
2022-02-16 07:00:00,0.01,0.239024,437.85800000000006,10589.2527725203
2022-02-16 06:00:00,0.0,3.07,0.0,135594.5567342956
2022-02-16 05:00:00,0.08,0.462674,3519.8384540083,20419.8908497596
2022-02-16 04:00:00,9.961315,0.0,435499.4260022096,0.0
2022-02-16 03:00:00,0.0,0.03,0.0,1328.529
2022-02-16 02:00:00,0.11,0.0,4830.2324180598,0.0
2022-02-16 01:00:00,7.709843,0.0,339106.25549213577,0.0
2022-02-16 00:00:00,1.226502,0.04,54276.3361587353,1768.5169804901002
2022-02-15 23:00:00,0.0,106.120246,0.0,4735332.981844477
2022-02-15 22:00:00,0.01,8.888976,440.158,394503.6369956238
2022-02-15 21:00:00,0.0,0.0,0.0,0.0
2022-02-15 20:00:00,0.0,0.0,0.0,0.0
2022-02-15 19:00:00,0.02,0.02,876.058,881.1795183459
2022-02-15 18:00:00,0.0,1.18,0.0,52136.0156097337
2022-02-15 17:00:00,4.90429,0.0,215257.9596313124,0.0
2022-02-15 16:00:00,0.56,0.02,24686.392265569,884.6352817868001
2022-02-15 15:00:00,1.29,0.0,56839.9907356624,0.0
2022-02-15 14:00:00,0.39,15.245225,17252.9714792773,677831.9894711386
2022-02-15 13:00:00,3.39,1.75,148815.331,77475.9796591788
2022-02-15 12:00:00,0.0,0.0,0.0,0.0
2022-02-15 11:00:00,0.0,2.899794,0.0,128751.8361808805
2022-02-15 10:00:00,0.0,39.823536,0.0,1774056.6920501988
2022-02-15 09:00:00,0.0,1.45,0.0,64140.4994420582
2022-02-15 08:00:00,0.0,46.55407100000001,0.0,2051485.831687793
2022-02-15 07:00:00,0.0,9.28,0.0,406510.7543914247
2022-02-15 06:00:00,0.0,0.0,0.0,0.0
2022-02-15 05:00:00,0.29,0.0,12539.02,0.0
2022-02-15 04:00:00,0.18,18.593865,7792.218000000001,813423.131685084
2022-02-15 03:00:00,0.0,0.0,0.0,0.0
2022-02-15 02:00:00,0.18,2.821639,7781.976,123547.1866757204
2022-02-15 01:00:00,0.0,79.194022,0.0,3432496.763300915
2022-02-15 00:00:00,0.0,0.0,0.0,0.0
2022-02-14 23:00:00,0.02,0.08,848.9960000000001,3423.4672739435
2022-02-14 22:00:00,0.0,11.13,0.0,475562.99740199023
2022-02-14 21:00:00,0.0,0.03,0.0,1268.5761750954
2022-02-14 20:00:00,0.0,0.0,0.0,0.0
2022-02-14 19:00:00,16.602266999999998,2.65,695418.8714059199,112115.6907130724
2022-02-14 18:00:00,6.120193,0.0,258603.41977729808,0.0
2022-02-14 17:00:00,0.26,0.22,11015.836,9405.3486949339
2022-02-14 16:00:00,0.0,1.7409630000000005,0.0,74523.647546342
2022-02-14 15:00:00,1.366778,0.409386,57763.42333513191,17524.919
2022-02-14 14:00:00,0.14,14.486435,5950.2570573692,620189.7734876306
2022-02-14 13:00:00,0.13,3.32,5499.5397078101,141615.61257217362
2022-02-14 12:00:00,1.27,5.411687000000001,53293.918361854,229857.62684778945
2022-02-14 11:00:00,0.0,0.05,0.0,2113.2511166317004
2022-02-14 10:00:00,0.472393,0.415987,19754.6673973963,17592.182353458502
2022-02-14 09:00:00,0.93,0.0,39029.5034851374,0.0
2022-02-14 08:00:00,0.56,0.209411,23593.897849725803,8893.5243878827
2022-02-14 07:00:00,0.0,4.38,0.0,185542.4289506267
2022-02-14 06:00:00,0.0,9.689443,0.0,408962.5945411255
2022-02-14 05:00:00,0.05,0.08,2090.4364947897,3359.1764797049
2022-02-14 04:00:00,0.0,0.0,0.0,0.0
2022-02-14 03:00:00,0.46,1.151169,19155.9616087886,48436.078008097706
2022-02-14 02:00:00,0.0,0.0,0.0,0.0
2022-02-14 01:00:00,49.644682,0.15,2068189.9590002007,6270.188340204099
2022-02-14 00:00:00,0.02,0.05,840.1509085825,2105.4100033178
2022-02-13 23:00:00,3.589868,0.0,151128.6553542578,0.0
2022-02-13 22:00:00,0.0,0.01,0.0,424.254101773
2022-02-13 21:00:00,0.0,0.18,0.0,7660.5693034301
2022-02-13 20:00:00,0.0,0.25,0.0,10583.0385263277
2022-02-13 19:00:00,0.0,0.0,0.0,0.0
2022-02-13 18:00:00,14.111222,0.0,592406.3318744882,0.0
2022-02-13 17:00:00,1.977071,0.0,83364.4192852585,0.0
2022-02-13 16:00:00,1.878875,0.11,79461.0734186577,4676.4596450733
2022-02-13 15:00:00,0.0,0.937185,0.0,40117.4244452432
2022-02-13 14:00:00,1.373657,1.33,57913.9852449377,56609.9015794091
2022-02-13 13:00:00,1.19,0.0,50448.62736883071,0.0
2022-02-13 12:00:00,0.0,0.05,0.0,2139.04
2022-02-13 11:00:00,0.05,0.0,2115.175,0.0
2022-02-13 10:00:00,0.1,1.4980600000000002,4226.4286490406,63780.5439904156
2022-02-13 09:00:00,0.0,0.0,0.0,0.0
2022-02-13 08:00:00,0.0,0.3,0.0,12767.6861886966
2022-02-13 07:00:00,0.0,0.03,0.0,1278.492
2022-02-13 06:00:00,0.0,3.22,0.0,137107.12042893932
2022-02-13 05:00:00,0.0,0.0,0.0,0.0
2022-02-13 04:00:00,0.285595,0.0,12000.0,0.0
2022-02-13 03:00:00,0.0,0.05,0.0,2114.6224862438003
2022-02-13 02:00:00,0.05,0.0,2108.3715363791,0.0
2022-02-13 01:00:00,0.03,0.0,1261.947,0.0
2022-02-13 00:00:00,0.0,0.55,0.0,23376.2439842761
2022-02-12 23:00:00,0.0,0.0,0.0,0.0
2022-02-12 22:00:00,0.04,0.01,1677.371514244,420.200020941
2022-02-12 21:00:00,68.91207700000001,0.0,2886041.900529092,0.0
2022-02-12 20:00:00,1.225228,0.01,52144.75898568141,428.953
2022-02-12 19:00:00,6.2349000000000006,0.0,266108.0787447345,0.0
2022-02-12 18:00:00,2.45,6.41,104414.586,275733.0208129071
2022-02-12 17:00:00,0.0,2.64,0.0,112636.5935775252
2022-02-12 16:00:00,0.01,13.936296,418.464,594907.1312136095
2022-02-12 15:00:00,0.77,3.76,32265.448797102403,158696.5764047828
2022-02-12 14:00:00,13.760208,17.86,576163.6985696597,752152.44351269
2022-02-12 13:00:00,0.261858,0.0,11032.1129512807,0.0
2022-02-12 12:00:00,0.0,0.0,0.0,0.0
2022-02-12 11:00:00,10.38027,0.2517399999999999,434503.7046599578,10678.0093941593
2022-02-12 10:00:00,8.187892999999999,0.0,344946.8902757347,0.0
2022-02-12 09:00:00,0.0,0.55,0.0,23425.1812119367
2022-02-12 08:00:00,0.0,0.462362,0.0,19602.7140834689
2022-02-12 07:00:00,0.02,0.0,837.644,0.0
2022-02-12 06:00:00,26.812951,0.02,1122779.2120250757,836.9466486358
2022-02-12 05:00:00,0.14,0.0,5886.804,0.0
2022-02-12 04:00:00,0.0,0.13,0.0,5505.7953455384
2022-02-12 03:00:00,0.51,0.0,21503.756545595003,0.0
2022-02-12 02:00:00,0.0,0.0,0.0,0.0
2022-02-12 01:00:00,0.0,4.530234,0.0,192414.3214349931
2022-02-12 00:00:00,0.0,0.0,0.0,0.0
2022-02-11 23:00:00,1.719525,0.21,72166.0538809185,8868.1240338669
2022-02-11 22:00:00,11.63,0.44,489985.6018951277,18593.765223553
2022-02-11 21:00:00,1.46,0.122331,61808.516,5234.368
2022-02-11 20:00:00,24.864749,0.06,1050480.408229896,2545.7639997613
2022-02-11 19:00:00,69.608094,4.074632,2944329.497822435,175203.2121320622
2022-02-11 18:00:00,92.211964,1.09,3946509.544432767,46812.211
2022-02-11 17:00:00,5.85,0.0,253973.5568520212,0.0
2022-02-11 16:00:00,0.49,0.0,21282.4312327009,0.0
2022-02-11 15:00:00,0.0,0.07,0.0,3070.0940640167005
2022-02-11 14:00:00,5.899799,3.427427,256285.1241605127,150495.0507725098
2022-02-11 13:00:00,0.05,5.105937,2166.18,223385.85040157
2022-02-11 12:00:00,1.86,5.98,80500.5225481333,260646.7591975974
2022-02-11 11:00:00,0.39,0.0,16893.2892064322,0.0
2022-02-11 10:00:00,0.5,0.78,21616.016520627,33904.608923032
2022-02-11 09:00:00,12.57,16.476893999999998,541764.6914004266,717629.2804388673
2022-02-11 08:00:00,8.252323,1.988306,355605.47588250623,86460.675661762
2022-02-11 07:00:00,0.0,0.02,0.0,869.128
2022-02-11 06:00:00,0.0,0.207737,0.0,8983.2052170192
2022-02-11 05:00:00,5.4,0.76,231953.80133812848,32709.9889027616
2022-02-11 04:00:00,1.274645,0.0,54718.5703483317,0.0
2022-02-11 03:00:00,0.0,2.86,0.0,124384.232
2022-02-11 02:00:00,1.316376,0.02,56178.1422796971,863.037661552
2022-02-11 01:00:00,1.2266979999999998,0.995323,52777.7675690133,43079.2611176348
2022-02-11 00:00:00,44.049409,0.48,1893379.4850781583,20784.3536267546
2022-02-10 23:00:00,39.586935,0.17,1720182.134459948,7467.8349653005
2022-02-10 22:00:00,2.8618170000000003,0.11,124767.1835030832,4855.643
2022-02-10 21:00:00,11.343725,0.0,494706.1771504311,0.0
2022-02-10 20:00:00,19.06607,0.223912,839528.5620745887,9890.9800252656
2022-02-10 19:00:00,10.285002,0.346675,458017.6349417899,15729.198
2022-02-10 18:00:00,0.626691,0.25,28192.6384040522,11321.93
2022-02-10 17:00:00,3.2196290000000003,22.632471,145246.18598282972,1036997.3084731108
2022-02-10 16:00:00,2.3187080000000004,12.951328,104588.3033892854,587309.1940351542
2022-02-10 15:00:00,5.505878,20.733182,247395.0522352604,944356.5178780864
2022-02-10 14:00:00,21.251486,17.793703,922617.334654306,783243.6135122492
2022-02-10 13:00:00,52.945439,3.279965,2323725.9508324163,146166.4882692926
2022-02-10 12:00:00,0.95,6.310861000000001,42399.5787880471,283718.92821103253
2022-02-10 11:00:00,0.424007,23.271134,18998.6986661518,1048212.96471441
2022-02-10 10:00:00,2.2,22.234166,97586.94,992323.753413481
2022-02-10 09:00:00,0.0,2.949957,0.0,131105.99071125442
2022-02-10 08:00:00,0.0,3.852254,0.0,170487.8087312965
2022-02-10 07:00:00,0.0,0.442269,0.0,19520.909973376
2022-02-10 06:00:00,0.0,0.11,0.0,4848.5266272088
2022-02-10 05:00:00,0.0,0.12,0.0,5263.2976866392
2022-02-10 04:00:00,0.05,0.4507,2171.26,19803.614807284
2022-02-10 03:00:00,5.604567,0.0,244930.2679707592,0.0
2022-02-10 02:00:00,3.302032,0.01,145111.6033393671,444.768
2022-02-10 01:00:00,0.0,0.04,0.0,1769.817812076
2022-02-10 00:00:00,6.4422690000000005,0.0,283888.593716446,0.0
2022-02-09 23:00:00,0.0,0.0,0.0,0.0
2022-02-09 22:00:00,0.11,0.0,4874.0730501807,0.0
2022-02-09 21:00:00,0.01,0.0,444.5192367658,0.0
2022-02-09 20:00:00,0.1,2.3046870000000004,4425.5,103105.2542423449
2022-02-09 19:00:00,0.09,12.372397,3994.2139449616,551560.4056006476
2022-02-09 18:00:00,0.12,0.0,5256.816,0.0
2022-02-09 17:00:00,0.22,0.74,9681.4408646894,32709.8046309519
2022-02-09 16:00:00,1.440387,23.046941,62871.1070269005,1014485.6116608572
2022-02-09 15:00:00,0.24287,0.0,10619.052,0.0
2022-02-09 14:00:00,0.21,0.533851,9185.4493632414,23637.567894735403
2022-02-09 13:00:00,4.66194,23.68077,204925.6962955046,1051586.2220160356
2022-02-09 12:00:00,0.0872199999999999,14.252705,3838.683,629300.9128579842
2022-02-09 11:00:00,0.79,7.12,34319.4989289147,312181.63168334233
2022-02-09 10:00:00,0.0,6.581455,0.0,287067.899596015
2022-02-09 09:00:00,0.93,0.145083,40267.4309365387,6334.9589018145
2022-02-09 08:00:00,2.41,0.129944,104635.2197826974,5693.1900000000005
2022-02-09 07:00:00,0.15,1.71,6512.988136570701,74953.9650431472
2022-02-09 06:00:00,0.0,0.02,0.0,879.628
2022-02-09 05:00:00,1.678815,1.6862020000000002,72393.0161069131,73654.2760737337
2022-02-09 04:00:00,0.0,0.03,0.0,1310.295
2022-02-09 03:00:00,0.085483,0.09,3700.0,3911.5456259213
2022-02-09 02:00:00,6.503778,0.0,282339.4785658964,0.0
2022-02-09 01:00:00,1.942742,0.0,85014.9939968141,0.0
2022-02-09 00:00:00,0.0,1.316078,0.0,58271.1436028503
2022-02-08 23:00:00,0.0,0.13,0.0,5764.0717381644
2022-02-08 22:00:00,0.97,0.0,42396.857,0.0
2022-02-08 21:00:00,0.121302,2.87,5327.302000000001,127478.0057212817
2022-02-08 20:00:00,0.0,62.021173000000005,0.0,2735735.779323881
2022-02-08 19:00:00,2.28,2.676208,97713.5388701364,115392.3919144423
2022-02-08 18:00:00,0.122565,1.244623,5256.555,53795.5181613204
2022-02-08 17:00:00,15.183617000000002,0.37,649454.8339241055,15985.403788827
2022-02-08 16:00:00,3.51,2.67,151371.0385665242,116615.71605620431
2022-02-08 15:00:00,21.849049,0.560028,941717.435557914,24239.6206283679
2022-02-08 14:00:00,0.180488,9.644875,7851.749,422417.0239790348
2022-02-08 13:00:00,0.97,0.405877,41966.2530555376,17702.7644123436
