datetime,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd
2024-04-26 03:00:00,0.0,0.0,0.0,0.0
2024-04-26 02:00:00,0.0,0.0,0.0,0.0
2024-04-26 01:00:00,0.02337283,0.00190247,1488.0,123.0
2024-04-26 00:00:00,0.00375407,0.0,240.0,0.0
2024-04-25 23:00:00,0.00015578,0.0,10.0,0.0
2024-04-25 22:00:00,1.554e-05,0.0,1.0,0.0
2024-04-25 21:00:00,0.0,0.0438771,0.0,2874.0
2024-04-25 20:00:00,0.00048234,0.00038373,31.0,25.0
2024-04-25 19:00:00,0.0,0.0,0.0,0.0
2024-04-25 18:00:00,0.00256748,9.211e-05,165.0,6.0
2024-04-25 17:00:00,0.0,0.00550623,0.0,358.0
2024-04-25 16:00:00,0.0,0.00989351,0.0,639.0
2024-04-25 15:00:00,0.0,0.00899003,0.0,578.0
2024-04-25 14:00:00,0.00080759,0.0023603,51.0,151.0
2024-04-25 13:00:00,0.06032202,0.00842293,3778.0,535.0
2024-04-25 12:00:00,0.01470898,0.00348228,929.0,224.0
2024-04-25 11:00:00,0.0,0.00054539,0.0,35.0
2024-04-25 10:00:00,0.05710253,0.0,3615.0,0.0
2024-04-25 09:00:00,0.00065996,0.0,42.0,0.0
2024-04-25 08:00:00,0.00075604,0.0,48.0,0.0
2024-04-25 07:00:00,0.0106444,0.0,677.0,0.0
2024-04-25 06:00:00,0.0,0.0,0.0,0.0
2024-04-25 05:00:00,1.569e-05,0.0,1.0,0.0
2024-04-25 04:00:00,0.00343323,0.00396253,219.0,256.0
2024-04-25 03:00:00,0.0,0.00088253,0.0,57.0
2024-04-25 02:00:00,0.00358137,0.0,228.0,0.0
2024-04-25 01:00:00,0.00557288,0.0,356.0,0.0
2024-04-25 00:00:00,0.0,0.004299,0.0,278.0
2024-04-24 23:00:00,0.00599327,0.0,381.0,0.0
2024-04-24 22:00:00,0.0,0.0,0.0,0.0
2024-04-24 21:00:00,0.0,0.0,0.0,0.0
2024-04-24 20:00:00,0.01201954,0.00302968,763.0,195.0
2024-04-24 19:00:00,0.082162,0.00156366,5234.0,101.0
2024-04-24 18:00:00,0.01728438,0.0,1105.0,0.0
2024-04-24 17:00:00,0.0,0.0002607,0.0,17.0
2024-04-24 16:00:00,0.01664964,0.00119747,1068.0,78.0
2024-04-24 15:00:00,0.01817071,0.0,1169.0,0.0
2024-04-24 14:00:00,0.0812038,0.0,5284.0,0.0
2024-04-24 13:00:00,0.05420877,0.0,3559.0,0.0
2024-04-24 12:00:00,0.01856349,0.00364692,1227.0,244.0
2024-04-24 11:00:00,0.0,0.0,0.0,0.0
2024-04-24 10:00:00,0.00053061,0.0,35.0,0.0
2024-04-24 09:00:00,0.00499371,0.0,330.0,0.0
2024-04-24 08:00:00,0.0,0.0,0.0,0.0
2024-04-24 07:00:00,0.0,0.0,0.0,0.0
2024-04-24 06:00:00,0.00069387,0.0,46.0,0.0
2024-04-24 05:00:00,0.00022565,2.97e-05,15.0,2.0
2024-04-24 04:00:00,0.0,0.0,0.0,0.0
2024-04-24 03:00:00,0.0,0.0,0.0,0.0
2024-04-24 02:00:00,0.0,0.0,0.0,0.0
2024-04-24 01:00:00,0.0,0.00049227,0.0,33.0
2024-04-24 00:00:00,0.0,0.00023922,0.0,16.0
2024-04-23 23:00:00,0.0,0.0,0.0,0.0
2024-04-23 22:00:00,0.0,0.0,0.0,0.0
2024-04-23 21:00:00,0.0,7.504e-05,0.0,5.0
2024-04-23 20:00:00,0.0093854,0.0,619.0,0.0
2024-04-23 19:00:00,0.00178258,0.0,118.0,0.0
2024-04-23 18:00:00,0.0,0.0,0.0,0.0
2024-04-23 17:00:00,0.0,0.0,0.0,0.0
2024-04-23 16:00:00,0.0,0.0,0.0,0.0
2024-04-23 15:00:00,0.01225742,0.0,811.0,0.0
2024-04-23 14:00:00,0.0099183,0.00823057,658.0,552.0
2024-04-23 13:00:00,0.0,0.00136778,0.0,91.0
2024-04-23 12:00:00,0.00192173,0.0,126.0,0.0
2024-04-23 11:00:00,0.00217714,0.0,143.0,0.0
2024-04-23 10:00:00,0.0,0.0,0.0,0.0
2024-04-23 09:00:00,0.0,0.00021046,0.0,14.0
2024-04-23 08:00:00,0.00655128,0.0,431.0,0.0
2024-04-23 07:00:00,0.01094772,0.0,721.0,0.0
2024-04-23 06:00:00,0.00408609,0.0,270.0,0.0
2024-04-23 05:00:00,0.0,0.0036215,0.0,242.0
2024-04-23 04:00:00,0.00463118,0.0,306.0,0.0
2024-04-23 03:00:00,0.00092092,0.0,61.0,0.0
2024-04-23 02:00:00,0.00357182,0.0,237.0,0.0
2024-04-23 01:00:00,3.007e-05,0.0,2.0,0.0
2024-04-23 00:00:00,0.0,0.0,0.0,0.0
2024-04-22 23:00:00,0.00302124,0.0079848,201.0,539.0
2024-04-22 22:00:00,0.0,0.04345514,0.0,2925.0
2024-04-22 21:00:00,1.512e-05,0.0,1.0,0.0
2024-04-22 20:00:00,0.0,0.00733259,0.0,491.0
2024-04-22 19:00:00,0.00910443,0.0,600.0,0.0
2024-04-22 18:00:00,0.00089243,0.0,59.0,0.0
2024-04-22 17:00:00,0.0,0.10135718,0.0,6780.0
2024-04-22 16:00:00,0.0,0.00210076,0.0,140.0
2024-04-22 15:00:00,0.00215128,0.0,141.0,0.0
2024-04-22 14:00:00,0.0008821,0.00109577,58.0,73.0
2024-04-22 13:00:00,0.01331144,0.0059737,875.0,397.0
2024-04-22 12:00:00,0.00097816,0.00042265,64.0,28.0
2024-04-22 11:00:00,0.00149549,0.0,98.0,0.0
2024-04-22 10:00:00,0.0,0.0,0.0,0.0
2024-04-22 09:00:00,0.0,0.0,0.0,0.0
2024-04-22 08:00:00,0.0007611,0.0,50.0,0.0
2024-04-22 07:00:00,0.00133736,0.0,88.0,0.0
2024-04-22 06:00:00,0.0,0.0,0.0,0.0
2024-04-22 05:00:00,0.0,0.00656608,0.0,437.0
2024-04-22 04:00:00,0.0,0.0,0.0,0.0
2024-04-22 03:00:00,0.00010684,0.0137195,7.0,908.0
2024-04-22 02:00:00,0.00183351,9.221e-05,118.0,6.0
2024-04-22 01:00:00,0.00403573,0.04677342,260.0,3081.0
2024-04-22 00:00:00,3.097e-05,0.0,2.0,0.0
2024-04-21 23:00:00,0.0,0.0,0.0,0.0
2024-04-21 22:00:00,0.00055943,6.128e-05,36.0,4.0
2024-04-21 21:00:00,0.01232244,0.0005968,794.0,39.0
2024-04-21 20:00:00,0.0002801,0.0,18.0,0.0
2024-04-21 19:00:00,0.0,0.0,0.0,0.0
2024-04-21 18:00:00,0.0,0.0,0.0,0.0
2024-04-21 17:00:00,0.0,0.00353546,0.0,230.0
2024-04-21 16:00:00,0.03559367,0.0,2284.0,0.0
2024-04-21 15:00:00,0.0,0.0,0.0,0.0
2024-04-21 14:00:00,0.000589,0.0,38.0,0.0
2024-04-21 13:00:00,0.00622516,0.0,402.0,0.0
2024-04-21 12:00:00,0.00443011,0.0,287.0,0.0
2024-04-21 11:00:00,0.0,0.00699498,0.0,459.0
2024-04-21 10:00:00,9.299e-05,0.0,6.0,0.0
2024-04-21 09:00:00,6.192e-05,0.0,4.0,0.0
2024-04-21 08:00:00,0.0,0.00025967,0.0,17.0
2024-04-21 07:00:00,0.0,0.0,0.0,0.0
2024-04-21 06:00:00,0.0,0.0,0.0,0.0
2024-04-21 05:00:00,0.0,0.0,0.0,0.0
2024-04-21 04:00:00,0.00016989,0.0,11.0,0.0
2024-04-21 03:00:00,3.078e-05,0.0031287,2.0,206.0
2024-04-21 02:00:00,0.0,0.0065451,0.0,429.0
2024-04-21 01:00:00,0.0,0.00503878,0.0,329.0
2024-04-21 00:00:00,7.768e-05,0.0,5.0,0.0
2024-04-20 23:00:00,0.0,7.677e-05,0.0,5.0
2024-04-20 22:00:00,0.00060655,0.0,39.0,0.0
2024-04-20 21:00:00,0.0,0.0,0.0,0.0
2024-04-20 20:00:00,0.00119434,0.0,77.0,0.0
2024-04-20 19:00:00,1.549e-05,0.0,1.0,0.0
2024-04-20 18:00:00,0.00165476,0.0,107.0,0.0
2024-04-20 17:00:00,0.0,0.00207674,0.0,136.0
2024-04-20 16:00:00,0.00144468,0.0,93.0,0.0
2024-04-20 15:00:00,0.0,0.01948041,0.0,1261.0
2024-04-20 14:00:00,0.0,0.0,0.0,0.0
2024-04-20 13:00:00,0.0,1.558e-05,0.0,1.0
2024-04-20 12:00:00,0.00060016,0.0,38.0,0.0
2024-04-20 11:00:00,1.576e-05,1.56e-05,1.0,1.0
2024-04-20 10:00:00,0.0001424,0.0,9.0,0.0
2024-04-20 09:00:00,0.00662972,0.0,419.0,0.0
2024-04-20 08:00:00,0.00179331,0.0,114.0,0.0
2024-04-20 07:00:00,0.0,0.0,0.0,0.0
2024-04-20 06:00:00,0.0,0.00665448,0.0,429.0
2024-04-20 05:00:00,0.0,0.0,0.0,0.0
2024-04-20 04:00:00,0.0,0.0,0.0,0.0
2024-04-20 03:00:00,0.0,0.0,0.0,0.0
2024-04-20 02:00:00,0.0,0.02905745,0.0,1863.0
