datetime,open_interest
2024-04-26 03:00:00,316480918.7969279
2024-04-26 02:00:00,317063991.83135206
2024-04-26 01:00:00,316510999.53804827
2024-04-26 00:00:00,315974356.8100491
2024-04-25 23:00:00,316904795.0572103
2024-04-25 22:00:00,317174987.8929168
2024-04-25 21:00:00,317429330.6158176
2024-04-25 20:00:00,318310013.9451971
2024-04-25 19:00:00,318464238.5319592
2024-04-25 18:00:00,318666609.35981065
2024-04-25 17:00:00,318523406.5401989
2024-04-25 16:00:00,317529383.6803528
2024-04-25 15:00:00,315515991.0925085
2024-04-25 14:00:00,311687426.3240506
2024-04-25 13:00:00,312292008.4881774
2024-04-25 12:00:00,311640766.6828904
2024-04-25 11:00:00,314220083.6596935
2024-04-25 10:00:00,312413097.7428466
2024-04-25 09:00:00,314977019.6614534
2024-04-25 08:00:00,314785980.7304485
2024-04-25 07:00:00,315388342.7527364
2024-04-25 06:00:00,316738931.0662419
2024-04-25 05:00:00,316246105.0906521
2024-04-25 04:00:00,316564369.3566451
2024-04-25 03:00:00,316275734.0752627
2024-04-25 02:00:00,316416079.53912205
2024-04-25 01:00:00,315066702.6105453
2024-04-25 00:00:00,317759866.3142677
2024-04-24 23:00:00,316286224.2118312
2024-04-24 22:00:00,315170423.9304719
2024-04-24 21:00:00,316575471.73982835
2024-04-24 20:00:00,315274675.87526464
2024-04-24 19:00:00,314793700.98688155
2024-04-24 18:00:00,315207720.2644404
2024-04-24 17:00:00,319113896.14155066
2024-04-24 16:00:00,318198725.9430421
2024-04-24 15:00:00,317391107.16180646
2024-04-24 14:00:00,320944042.5717278
2024-04-24 13:00:00,324965982.56992745
2024-04-24 12:00:00,326357339.6769308
2024-04-24 11:00:00,327485209.71037793
2024-04-24 10:00:00,326901221.37701696
2024-04-24 09:00:00,326394833.5836533
2024-04-24 08:00:00,327366407.7091646
2024-04-24 07:00:00,327635319.2149377
2024-04-24 06:00:00,328291146.7772582
2024-04-24 05:00:00,328137450.55516136
2024-04-24 04:00:00,329827147.2528312
2024-04-24 03:00:00,327939024.4397141
2024-04-24 02:00:00,327506208.77874863
2024-04-24 01:00:00,328649135.49200094
2024-04-24 00:00:00,328523087.16140145
2024-04-23 23:00:00,326829106.87523603
2024-04-23 22:00:00,326572013.5202189
2024-04-23 21:00:00,326365391.92778414
2024-04-23 20:00:00,326205817.19282293
2024-04-23 19:00:00,326786615.8838581
2024-04-23 18:00:00,328256714.2432875
2024-04-23 17:00:00,328105575.5944843
2024-04-23 16:00:00,327897955.1964871
2024-04-23 15:00:00,325649319.8699529
2024-04-23 14:00:00,327392737.593067
2024-04-23 13:00:00,317104234.7005643
2024-04-23 12:00:00,315426279.1968714
2024-04-23 11:00:00,315221872.6571975
2024-04-23 10:00:00,315605985.5449482
2024-04-23 09:00:00,314693017.155204
2024-04-23 08:00:00,315247949.5303242
2024-04-23 07:00:00,314651907.71304333
2024-04-23 06:00:00,315592645.1934908
2024-04-23 05:00:00,316126059.51853925
2024-04-23 04:00:00,314656040.3809793
2024-04-23 03:00:00,315766769.6736375
2024-04-23 02:00:00,316480655.41874945
2024-04-23 01:00:00,317391022.25716615
2024-04-23 00:00:00,318713816.62770754
2024-04-22 23:00:00,317932632.8822274
2024-04-22 22:00:00,318812540.9174773
2024-04-22 21:00:00,314651944.9914263
2024-04-22 20:00:00,314272001.50550747
2024-04-22 19:00:00,314126028.7519506
2024-04-22 18:00:00,313023602.546477
2024-04-22 17:00:00,314187293.00984496
2024-04-22 16:00:00,312673668.3018367
2024-04-22 15:00:00,312237549.2683197
2024-04-22 14:00:00,312567629.47694886
2024-04-22 13:00:00,313060067.6047431
2024-04-22 12:00:00,312485205.81046754
2024-04-22 11:00:00,311939318.48972434
2024-04-22 10:00:00,312888947.67551565
2024-04-22 09:00:00,312575331.71269065
2024-04-22 08:00:00,312894858.0624754
2024-04-22 07:00:00,312971523.2443323
2024-04-22 06:00:00,314618010.994039
2024-04-22 05:00:00,315107233.53126603
2024-04-22 04:00:00,312138740.2832117
2024-04-22 03:00:00,312171111.9432576
2024-04-22 02:00:00,308473049.3859101
