datetime,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd
2024-04-26 12:00:00,1.1276,0.524,72017.2003,33809.1819
2024-04-26 11:00:00,0.0,0.0,0.0,0.0
2024-04-26 10:00:00,1.348,0.0,86282.9938,0.0
2024-04-26 09:00:00,0.0,0.0,0.0,0.0
2024-04-26 08:00:00,0.0,0.0,0.0,0.0
2024-04-26 07:00:00,0.0,0.037,0.0,2394.4135
2024-04-26 06:00:00,0.0,0.749,0.0,48313.605
2024-04-26 05:00:00,0.6838420000000001,2.44209,43744.562000000005,158025.6191
2024-04-26 04:00:00,0.604,0.0,38684.9269,0.0
2024-04-26 03:00:00,0.002,0.0,128.6448,0.0
2024-04-26 02:00:00,0.009,0.0,579.4398,0.0
2024-04-26 01:00:00,34.276243,7.148598000000001,2191421.1633,461444.1693
2024-04-26 00:00:00,7.933562,0.0,508941.7358,0.0
2024-04-25 23:00:00,0.3999999999999999,0.0,25696.7831,0.0
2024-04-25 22:00:00,1.30276,0.0,83989.6866,0.0
2024-04-25 21:00:00,0.7500000000000001,15.307016,48376.7458,999371.8332
2024-04-25 20:00:00,0.046,15.496,2963.4906,1006614.6381
2024-04-25 19:00:00,0.0,0.0,0.0,0.0
2024-04-25 18:00:00,0.293858,1.500692,18876.384,97370.3862
2024-04-25 17:00:00,0.0819999999999999,6.896137,5268.6167000000005,446604.1549
2024-04-25 16:00:00,0.114,2.025696,7298.679,130621.7569
2024-04-25 15:00:00,0.0,19.125399,0.0,1224599.0119
2024-04-25 14:00:00,6.049,5.880493,381935.4565,375395.1039
2024-04-25 13:00:00,66.291017,5.0840000000000005,4175745.665,323391.30630000005
2024-04-25 12:00:00,7.314206,12.559348000000002,464474.6634,808343.1016
2024-04-25 11:00:00,0.0,7.4458,0.0,476691.975
2024-04-25 10:00:00,19.745056,0.0,1250145.8284,0.0
2024-04-25 09:00:00,0.027,4.459,1723.3101,286557.9661
2024-04-25 08:00:00,0.439,0.0,27909.1633,0.0
2024-04-25 07:00:00,6.279744,0.0,400840.2589,0.0
2024-04-25 06:00:00,0.0,0.0,0.0,0.0
2024-04-25 05:00:00,0.06,0.0,3843.012,0.0
2024-04-25 04:00:00,2.02,0.0,129537.915,0.0
2024-04-25 03:00:00,0.01,0.27,644.295,17407.288
2024-04-25 02:00:00,2.475825,0.46,157984.99,29589.993
2024-04-25 01:00:00,7.115384000000001,0.26,455132.734,16808.661
2024-04-25 00:00:00,0.02,7.961177999999999,1285.18,515596.988
2024-04-24 23:00:00,5.63,0.12,360029.167,7742.204000000001
2024-04-24 22:00:00,2.3,0.0,146841.266,0.0
2024-04-24 21:00:00,0.0,1.33,0.0,85838.93900000001
2024-04-24 20:00:00,11.372857,2.16,722935.354,138866.366
2024-04-24 19:00:00,17.064509,1.596389,1088963.32,102934.419
2024-04-24 18:00:00,23.938468,0.0,1538401.432,0.0
2024-04-24 17:00:00,0.0,2.8,0.0,182323.526
2024-04-24 16:00:00,5.867119000000001,4.02641,377416.236,261296.481
2024-04-24 15:00:00,9.697128,0.0,625627.293,0.0
2024-04-24 14:00:00,27.19978,2.28,1771896.861,149018.886
2024-04-24 13:00:00,22.454098,0.42,1476815.496,27895.377
2024-04-24 12:00:00,0.12,3.35,7930.548000000001,224082.07900000003
2024-04-24 11:00:00,0.05,0.446198,3321.28,29733.373
2024-04-24 10:00:00,0.197578,0.02,13039.12,1327.108
2024-04-24 09:00:00,2.143767,0.0,141849.836,0.0
2024-04-24 08:00:00,0.413018,0.0,27461.087,0.0
2024-04-24 07:00:00,0.0,0.0,0.0,0.0
2024-04-24 06:00:00,0.91,0.0,60604.73,0.0
2024-04-24 05:00:00,1.2,0.08,79861.967,5364.2480000000005
2024-04-24 04:00:00,0.0,2.238909,0.0,150440.923
2024-04-24 03:00:00,0.0,0.0,0.0,0.0
2024-04-24 02:00:00,0.14,0.0,9270.410000000002,0.0
2024-04-24 01:00:00,0.01,1.37,668.27,91568.246
2024-04-24 00:00:00,0.49,8.89,32592.209,592822.9060000001
2024-04-23 23:00:00,0.14,0.0,9268.826,0.0
2024-04-23 22:00:00,0.01,0.04,662.918,2655.286
2024-04-23 21:00:00,0.0,0.1,0.0,6669.404
2024-04-23 20:00:00,22.847366,0.04,1510297.4790000005,2664.2720000000004
2024-04-23 19:00:00,0.641162,0.0,42474.413,0.0
2024-04-23 18:00:00,0.0,0.0,0.0,0.0
2024-04-23 17:00:00,0.05,0.91,3330.57,60924.01900000001
2024-04-23 16:00:00,0.04,1.51,2658.32,101001.402
2024-04-23 15:00:00,2.37,0.0,156793.72,0.0
2024-04-23 14:00:00,1.62,12.55561,107832.867,842891.055
2024-04-23 13:00:00,0.0,13.567615,0.0,903849.927
2024-04-23 12:00:00,0.333049,0.0,21946.895,0.0
2024-04-23 11:00:00,4.218947,0.0,277847.593,0.0
2024-04-23 10:00:00,0.0,0.34,0.0,22486.75
2024-04-23 09:00:00,0.0,0.0,0.0,0.0
2024-04-23 08:00:00,0.4443229999999999,0.0,29278.816,0.0
2024-04-23 07:00:00,4.743187,0.24,312952.647,15913.248
2024-04-23 06:00:00,0.0,0.05,0.0,3340.133
2024-04-23 05:00:00,0.0,1.6015160000000002,0.0,106818.389
2024-04-23 04:00:00,3.681836,0.0,243681.607,0.0
2024-04-23 03:00:00,2.2305710000000003,0.0,148179.084,0.0
2024-04-23 02:00:00,2.410692,0.0,160061.051,0.0
2024-04-23 01:00:00,0.0,0.38,0.0,25521.112
2024-04-23 00:00:00,0.07,0.33,4667.506,22036.682
2024-04-22 23:00:00,0.04,0.94,2661.886,63209.591
2024-04-22 22:00:00,0.0,18.382192,0.0,1234881.6130000004
2024-04-22 21:00:00,0.0,0.03,0.0,1994.115
2024-04-22 20:00:00,0.0,2.772986,0.0,184978.162
2024-04-22 19:00:00,8.500006,0.98,562230.5669999999,65458.635
2024-04-22 18:00:00,6.34,0.0,418686.202,0.0
2024-04-22 17:00:00,0.0,10.080865,0.0,672736.4
2024-04-22 16:00:00,0.24,5.339239999999999,15779.643999999998,355150.86600000004
2024-04-22 15:00:00,1.7065199999999998,0.360832,111941.215,23879.925
2024-04-22 14:00:00,1.803039,5.471104,119126.241,364175.998
2024-04-22 13:00:00,1.583051,2.95,104014.171,195851.395
2024-04-22 12:00:00,0.2930549999999999,0.01,19233.668,658.9910000000001
2024-04-22 11:00:00,0.450675,0.0,29509.465000000004,0.0
2024-04-22 10:00:00,0.0,0.0,0.0,0.0
2024-04-22 09:00:00,0.41,0.0,26931.463,0.0
2024-04-22 08:00:00,10.71,0.0,706291.3109999999,0.0
2024-04-22 07:00:00,1.318732,1.286542,86998.38,85597.288
2024-04-22 06:00:00,0.0,1.2,0.0,79661.948
2024-04-22 05:00:00,0.0,12.921056,0.0,855383.478
2024-04-22 04:00:00,1.1618080000000002,0.03,75965.392,1975.08
2024-04-22 03:00:00,0.38,18.943227,24918.388,1244503.969
2024-04-22 02:00:00,1.99,0.42,128353.961,27202.896
2024-04-22 01:00:00,4.593904,22.594024,297567.89,1478508.2130000002
2024-04-22 00:00:00,1.05,0.01,67735.185,651.384
2024-04-21 23:00:00,0.0,0.0,0.0,0.0
2024-04-21 22:00:00,0.91,1.88,58598.16900000001,122685.841
2024-04-21 21:00:00,0.23,4.78865,14874.467,311661.57
2024-04-21 20:00:00,2.52,0.0,162281.73,0.0
2024-04-21 19:00:00,0.0,0.06,0.0,3889.061
2024-04-21 18:00:00,0.0,0.0,0.0,0.0
2024-04-21 17:00:00,0.0,10.095437,0.0,653497.4439999999
2024-04-21 16:00:00,16.407337000000002,3.74,1057117.554,243401.237
2024-04-21 15:00:00,0.0,0.0,0.0,0.0
2024-04-21 14:00:00,0.01,0.0,648.0269999999999,0.0
2024-04-21 13:00:00,4.381546,0.5700000000000001,283169.775,37183.729
2024-04-21 12:00:00,0.71,0.0,46030.55,0.0
2024-04-21 11:00:00,1.22,5.12,79041.392,335362.56
2024-04-21 10:00:00,0.0,0.0,0.0,0.0
2024-04-21 09:00:00,0.498942,0.0,32292.964,0.0
2024-04-21 08:00:00,0.0,0.0,0.0,0.0
2024-04-21 07:00:00,0.0,0.0,0.0,0.0
2024-04-21 06:00:00,0.0,0.0,0.0,0.0
2024-04-21 05:00:00,0.0,1.57,0.0,102515.016
2024-04-21 04:00:00,2.64,0.0,171035.81600000002,0.0
2024-04-21 03:00:00,11.369871,6.632888,738341.1290000001,435850.272
2024-04-21 02:00:00,0.0,4.812579,0.0,314653.186
2024-04-21 01:00:00,0.0,5.390000000000001,0.0,351603.872
2024-04-21 00:00:00,0.28,0.0,18093.185,0.0
2024-04-20 23:00:00,0.26,0.41,16813.498,26736.354
2024-04-20 22:00:00,0.73,0.0,47075.902,0.0
2024-04-20 21:00:00,0.0,0.0,0.0,0.0
2024-04-20 20:00:00,10.331551,0.53,665692.286,34410.385
2024-04-20 19:00:00,0.17,0.0,11009.993,0.0
2024-04-20 18:00:00,7.12,4.99,461455.64,325764.797
2024-04-20 17:00:00,0.39,14.734354,25403.391000000003,961308.425
2024-04-20 16:00:00,3.18,3.56,204464.35,230849.785
2024-04-20 15:00:00,0.0,20.634129,0.0,1329727.887
2024-04-20 14:00:00,0.0,0.0,0.0,0.0
2024-04-20 13:00:00,0.0,1.15,0.0,73757.738
2024-04-20 12:00:00,0.0,0.29,0.0,18588.006
2024-04-20 11:00:00,0.0,0.77,0.0,49262.538
2024-04-20 10:00:00,0.24,0.51,15200.12,32517.138
2024-04-20 09:00:00,6.664658,0.0,422348.159,0.0
2024-04-20 08:00:00,2.373146,0.0,150869.38400000002,0.0
2024-04-20 07:00:00,0.0,0.81,0.0,51856.605
2024-04-20 06:00:00,0.0,0.0,0.0,0.0
2024-04-20 05:00:00,0.0,0.34,0.0,21839.316
2024-04-20 04:00:00,0.0,3.2,0.0,206183.413
2024-04-20 03:00:00,0.0,0.03,0.0,1915.509
2024-04-20 02:00:00,0.0,3.306007,0.0,211607.389
2024-04-20 01:00:00,6.424362,2.867179,405690.628,182640.471
2024-04-20 00:00:00,11.280296,4.957787,717549.201,318522.148
2024-04-19 23:00:00,25.044855,3.52,1588858.565,225598.348
2024-04-19 22:00:00,0.22,0.03,14038.584,1941.556
2024-04-19 21:00:00,0.0,7.290106000000001,0.0,469103.881
2024-04-19 20:00:00,15.590958,0.0,995679.075,0.0
2024-04-19 19:00:00,0.0,0.0,0.0,0.0
2024-04-19 18:00:00,1.461857,0.0,93777.063,0.0
2024-04-19 17:00:00,0.82,13.85311,52223.229,894361.0419999999
2024-04-19 16:00:00,24.523594,6.34,1561648.3679999998,407321.431
2024-04-19 15:00:00,0.03,0.01,1922.484,649.781
2024-04-19 14:00:00,12.641299,9.497216,810069.4550000001,615056.214
2024-04-19 13:00:00,6.872651,1.85,442925.207,120337.082
2024-04-19 12:00:00,3.661537,13.796462,237243.028,901249.401
2024-04-19 11:00:00,2.803091,3.41,181972.344,222506.3
2024-04-19 10:00:00,6.16,3.037017,396352.269,198181.791
2024-04-19 09:00:00,0.0,2.34,0.0,151888.373
2024-04-19 08:00:00,15.846642,7.202426,1016902.8640000002,468428.141
2024-04-19 07:00:00,10.286427,12.088015,660978.115,787597.0550000002
2024-04-19 06:00:00,2.01,45.488561,126820.836,2890062.7120000003
2024-04-19 05:00:00,19.050719,3.2591690000000004,1178592.715,203216.15
2024-04-19 04:00:00,0.35,24.584852,21753.431,1537563.819
2024-04-19 03:00:00,2.09,6.541168,127709.006,404653.254
2024-04-19 02:00:00,61.313111000000006,47.959269,3681922.496,2931917.848
2024-04-19 01:00:00,94.884782,12.139809,5856527.19,747445.84
2024-04-19 00:00:00,8.947763,0.0,561282.063,0.0
2024-04-18 23:00:00,0.0,0.09,0.0,5722.617
2024-04-18 22:00:00,0.36,1.07,22694.712,67780.897
2024-04-18 21:00:00,0.2,1.77,12647.868,113053.547
2024-04-18 20:00:00,0.0,0.8600000000000001,0.0,54727.064
2024-04-18 19:00:00,0.0,2.88944,0.0,183582.878
2024-04-18 18:00:00,11.723669,9.686046,729206.736,611074.237
2024-04-18 17:00:00,7.538128,0.0,474527.884,0.0
2024-04-18 16:00:00,3.18,2.141759,201184.102,136657.251
2024-04-18 15:00:00,6.106502,8.290333,387615.954,531241.334
2024-04-18 14:00:00,1.215773,42.665876,76930.099,2708902.799
2024-04-18 13:00:00,2.6900000000000004,16.854544,166373.602,1056521.417
2024-04-18 12:00:00,10.975015,5.65,679740.671,352367.303
2024-04-18 11:00:00,1.519621,34.243123,94820.34,2144848.856
2024-04-18 10:00:00,0.0,5.586149000000001,0.0,346440.902
2024-04-18 09:00:00,0.0,2.303246,0.0,142285.839
2024-04-18 08:00:00,7.451191000000001,2.514856,452453.8520000001,154596.871
2024-04-18 07:00:00,1.41,2.479251,85976.991,152180.907
2024-04-18 06:00:00,6.959058,0.0,423340.069,0.0
2024-04-18 05:00:00,4.639311,0.0,282692.447,0.0
2024-04-18 04:00:00,5.706152,0.05,350999.308,3101.27
2024-04-18 03:00:00,0.0,7.004,0.0,436279.442
2024-04-18 02:00:00,0.35,3.271538,21458.528,202455.409
2024-04-18 01:00:00,0.0,0.96,0.0,59343.68199999999
2024-04-18 00:00:00,4.22055,2.43,257264.769,149227.802
2024-04-17 23:00:00,0.991868,0.73,60589.532,45231.195
2024-04-17 22:00:00,0.0,2.16,0.0,133473.196
2024-04-17 21:00:00,1.063544,11.249081,64979.93,694941.555
2024-04-17 20:00:00,5.46,2.83,331798.239,174272.443
2024-04-17 19:00:00,22.819742,8.67,1385752.924,531188.76
2024-04-17 18:00:00,2.593154,13.097894,158733.364,809885.588
2024-04-17 17:00:00,0.0,10.764582,0.0,658600.127
2024-04-17 16:00:00,64.46626,10.477843,3855527.42,637024.953
2024-04-17 15:00:00,139.552725,10.359847,8436300.298,630471.3790000001
2024-04-17 14:00:00,51.319937,7.948929,3150610.702,490162.138
2024-04-17 13:00:00,0.09,3.4448700000000003,5638.05,216534.606
2024-04-17 12:00:00,15.192479,0.0,941172.986,0.0
2024-04-17 11:00:00,4.0465670000000005,0.0,253230.505,0.0
2024-04-17 10:00:00,8.643668,0.0,543727.09,0.0
2024-04-17 09:00:00,0.0,0.0,0.0,0.0
2024-04-17 08:00:00,0.810485,0.0,51194.72900000001,0.0
2024-04-17 07:00:00,2.5276050000000003,0.0,159699.31,0.0
2024-04-17 06:00:00,6.351573999999999,0.0,404839.935,0.0
2024-04-17 05:00:00,4.580211,1.0,292068.529,64485.402
2024-04-17 04:00:00,0.13,2.76,8276.904,177497.316
2024-04-17 03:00:00,0.0,0.0,0.0,0.0
2024-04-17 02:00:00,1.77,2.3357690000000004,112506.455,150231.859
2024-04-17 01:00:00,1.439459,0.124667,91496.25,8007.324
2024-04-17 00:00:00,0.07,1.92,4432.792,123559.118
2024-04-16 23:00:00,0.0,0.15,0.0,9570.435
2024-04-16 22:00:00,10.8,0.0,686857.097,0.0
2024-04-16 21:00:00,0.0,33.077078,0.0,2113002.456
2024-04-16 20:00:00,1.08,0.11,67368.027,6952.203
2024-04-16 19:00:00,0.01,0.06,629.757,3800.933
2024-04-16 18:00:00,1.61,2.782287,100428.719,175509.516
2024-04-16 17:00:00,7.989736000000001,19.13,498690.051,1208990.361
2024-04-16 16:00:00,6.080787,7.683748,375297.683,480116.3
2024-04-16 15:00:00,13.372335,0.6964149999999999,827291.866,43435.768
2024-04-16 14:00:00,17.687978,2.04,1100058.665,128855.248
2024-04-16 13:00:00,11.839329,13.59931,738897.079,859862.628
2024-04-16 12:00:00,2.28,1.35,143163.084,85662.952
2024-04-16 11:00:00,0.26,5.678903,16164.515,357940.305
2024-04-16 10:00:00,20.280075,3.704141,1258931.402,231517.607
2024-04-16 09:00:00,0.0,0.2,0.0,12763.85
2024-04-16 08:00:00,4.225117,0.13,266751.063,8276.671
2024-04-16 07:00:00,0.82,16.229872,51850.224,1034096.454
2024-04-16 06:00:00,0.02,3.015444,1263.106,190793.209
2024-04-16 05:00:00,0.0,1.87,0.0,117606.256
2024-04-16 04:00:00,24.949848000000003,11.99,1551666.594,747866.678
2024-04-16 03:00:00,14.6,0.11,915317.918,7018.011
2024-04-16 02:00:00,10.27301,11.500000000000002,643773.4940000001,731535.413
2024-04-16 01:00:00,13.06847,13.704225999999998,826071.8929999999,872761.57
2024-04-16 00:00:00,16.637082,5.71,1048517.269,363503.794
2024-04-15 23:00:00,0.038982,0.04,2461.52,2552.15
2024-04-15 22:00:00,1.24,1.57,78008.884,100027.694
2024-04-15 21:00:00,2.209522,2.291454,138302.049,145199.84399999998
2024-04-15 20:00:00,3.296615,0.32,207411.976,20338.265
2024-04-15 19:00:00,49.455299,18.084515000000003,3095345.401,1146574.876
2024-04-15 18:00:00,12.605801,1.18,797256.2180000001,75532.89
2024-04-15 17:00:00,28.425293,7.528992000000001,1809952.927,486614.421
2024-04-15 16:00:00,14.832646,0.936951,949113.378,60640.746
2024-04-15 15:00:00,17.041569,11.58533,1090127.004,750477.838
2024-04-15 14:00:00,51.136505,0.45,3311627.532,29502.108
2024-04-15 13:00:00,4.516422,8.271499,296152.893,550281.64
2024-04-15 12:00:00,0.06,1.29,3945.155,85660.246
2024-04-15 11:00:00,11.788553,0.04,779679.429,2668.228
2024-04-15 10:00:00,0.07,0.0,4629.277,0.0
2024-04-15 09:00:00,0.13,1.029997,8606.416,68838.54000000001
2024-04-15 08:00:00,0.410833,0.04,27059.884,2667.9240000000004
2024-04-15 07:00:00,0.07,0.97299,4613.336,64948.519
2024-04-15 06:00:00,0.38,14.452247,25111.388,955360.967
2024-04-15 05:00:00,0.0,5.67118,0.0,371559.823
2024-04-15 04:00:00,10.331955,0.0,667506.8670000001,0.0
2024-04-15 03:00:00,0.0,0.13,0.0,8492.289
2024-04-15 02:00:00,0.4876749999999999,0.0,31593.498,0.0
2024-04-15 01:00:00,4.589581,1.573031,298440.395,103720.14800000002
2024-04-15 00:00:00,0.8153180000000001,6.042624999999999,53188.687,399237.951
2024-04-14 23:00:00,0.0,4.440826,0.0,292306.48
2024-04-14 22:00:00,2.213838,25.715586,143258.981,1663366.875
2024-04-14 21:00:00,5.819973,0.04592,369040.822,2939.84
2024-04-14 20:00:00,2.945994,0.0,187914.412,0.0
2024-04-14 19:00:00,1.37,0.03,87552.283,1938.242
2024-04-14 18:00:00,0.1,7.727464,6409.860000000001,499111.192
2024-04-14 17:00:00,33.534724,17.591679,2113180.3660000004,1125054.318
2024-04-14 16:00:00,0.21,9.420395,13456.28,608701.27
2024-04-14 15:00:00,1.13,3.758121,72416.317,242063.988
2024-04-14 14:00:00,11.261206,2.558266,719411.855,164063.00300000003
2024-04-14 13:00:00,0.41,1.026101,26333.789,66719.62
2024-04-14 12:00:00,0.38,4.600149999999999,24403.26,297974.118
2024-04-14 11:00:00,3.421566,0.0,218500.454,0.0
2024-04-14 10:00:00,0.0,7.622567,0.0,491155.812
2024-04-14 09:00:00,5.399503,0.0,345419.92100000003,0.0
2024-04-14 08:00:00,0.475856,1.56,30673.834000000003,101439.437
2024-04-14 07:00:00,2.708294,0.0,173842.355,0.0
2024-04-14 06:00:00,0.05,3.567573,3205.7520000000004,231228.726
2024-04-14 05:00:00,0.0,12.110843,0.0,780508.843
2024-04-14 04:00:00,0.0,9.884712,0.0,634535.066
2024-04-14 03:00:00,21.662886,13.442997,1349995.371,848488.215
2024-04-14 02:00:00,7.428129,0.0,468851.283,0.0
2024-04-14 01:00:00,4.955574,5.790809,313815.118,371134.4
2024-04-14 00:00:00,28.524561,5.497436,1806123.162,352544.445
2024-04-13 23:00:00,13.864711000000002,99.516066,891940.579,6513169.369000001
2024-04-13 22:00:00,19.173683,82.011156,1216735.779,5226799.26
2024-04-13 21:00:00,10.103889,19.508085,624690.782,1220497.514
2024-04-13 20:00:00,350.691445,97.359894,21755723.684,6064567.924000001
2024-04-13 19:00:00,73.923608,45.045777,4810286.928,2888863.419
2024-04-13 18:00:00,1.6375190000000002,3.3944650000000003,108726.928,228026.848
2024-04-13 17:00:00,21.110558,2.08,1407586.884,139172.567
2024-04-13 16:00:00,5.171398000000001,0.0,347720.714,0.0
2024-04-13 15:00:00,0.0,0.508937,0.0,34618.427
2024-04-13 14:00:00,0.118254,0.0,7961.745999999999,0.0
2024-04-13 13:00:00,0.01,0.13,674.557,8804.969000000001
2024-04-13 12:00:00,3.292511,2.247001,220869.053,152461.21
2024-04-13 11:00:00,0.5,17.144604,33581.644,1162953.183
2024-04-13 10:00:00,0.04,0.04,2697.3440000000005,2697.975
2024-04-13 09:00:00,0.0,3.71,0.0,250312.587
2024-04-13 08:00:00,6.008903,0.0,401744.195,0.0
2024-04-13 07:00:00,1.951263,0.01,130643.612,677.649
2024-04-13 06:00:00,0.36,0.0,24211.691000000003,0.0
2024-04-13 05:00:00,1.9,0.0,127796.005,0.0
2024-04-13 04:00:00,0.15,28.176484,10089.433,1906803.89
2024-04-13 03:00:00,0.03,10.907965,1997.271,731314.3200000001
2024-04-13 02:00:00,0.0,3.22103,0.0,214253.59
2024-04-13 01:00:00,26.897617,0.17,1778822.756,11287.239
2024-04-13 00:00:00,0.8,0.01,53299.182,668.1089999999999
2024-04-12 23:00:00,0.14,1.3,9322.11,87391.222
2024-04-12 22:00:00,0.0,0.24,0.0,16192.654
2024-04-12 21:00:00,1.676574,0.02,111658.528,1339.612
2024-04-12 20:00:00,7.58,1.529691,507179.749,103092.09
2024-04-12 19:00:00,14.81,6.725210000000001,980036.525,452342.447
2024-04-12 18:00:00,39.981486,44.341208,2688709.258,2996708.26
2024-04-12 17:00:00,55.678707,3.33,3793105.326,227396.866
2024-04-12 16:00:00,37.102777,0.15,2553750.5330000003,10366.009
2024-04-12 15:00:00,0.16,0.81,11038.672,56581.284
2024-04-12 14:00:00,19.257464,1.87,1331678.948,131414.192
2024-04-12 13:00:00,17.486990000000002,0.17,1221599.39,11949.58
2024-04-12 12:00:00,9.433994,0.0,663785.491,0.0
2024-04-12 11:00:00,0.0,0.67,0.0,47543.098
2024-04-12 10:00:00,0.0,0.0,0.0,0.0
2024-04-12 09:00:00,2.43,0.0,171415.09300000002,0.0
2024-04-12 08:00:00,0.08,0.0,5655.592,0.0
2024-04-12 07:00:00,4.06,0.19,285915.341,13414.844
2024-04-12 06:00:00,0.1,0.03,7046.836,2123.502
2024-04-12 05:00:00,0.0,0.0,0.0,0.0
2024-04-12 04:00:00,0.0,5.565238,0.0,396987.035
2024-04-12 03:00:00,0.0,1.784026,0.0,126789.873
2024-04-12 02:00:00,0.0,7.131944,0.0,503999.81
2024-04-12 01:00:00,0.0,0.16,0.0,11306.336
2024-04-12 00:00:00,0.0,0.02,0.0,1410.954
2024-04-11 23:00:00,0.21,0.0,14654.599,0.0
2024-04-11 22:00:00,0.0,0.0,0.0,0.0
2024-04-11 21:00:00,2.37,0.0,165976.90099999998,0.0
2024-04-11 20:00:00,0.24,3.992938,16969.824,282625.334
2024-04-11 19:00:00,0.0,3.28,0.0,231363.006
2024-04-11 18:00:00,1.1800000000000002,0.01,82353.994,703.5889999999999
2024-04-11 17:00:00,0.0,1.433237,0.0,100966.737
2024-04-11 16:00:00,3.16,13.03,219984.45,913604.912
2024-04-11 15:00:00,0.02,0.26,1391.092,18241.432
2024-04-11 14:00:00,6.271432000000001,1.93,436189.569,135662.87900000002
2024-04-11 13:00:00,8.542033,7.922001000000001,597615.437,557636.0490000001
2024-04-11 12:00:00,0.21,18.317498,14709.443,1296504.521
