datetime,open_interest
2024-04-26 03:00:00,20451565.0
2024-04-26 02:00:00,20481150.0
2024-04-26 01:00:00,20478423.0
2024-04-26 00:00:00,20411982.0
2024-04-25 23:00:00,20471068.0
2024-04-25 22:00:00,20478390.0
2024-04-25 21:00:00,20492166.0
2024-04-25 20:00:00,20524541.0
2024-04-25 19:00:00,20627239.0
2024-04-25 18:00:00,20427979.0
2024-04-25 17:00:00,20458476.0
2024-04-25 16:00:00,20586988.0
2024-04-25 15:00:00,20652039.0
2024-04-25 14:00:00,20609939.0
2024-04-25 13:00:00,20524509.0
2024-04-25 12:00:00,20613804.0
2024-04-25 11:00:00,20599064.0
2024-04-25 10:00:00,20611545.0
2024-04-25 09:00:00,20652377.0
2024-04-25 08:00:00,20619455.0
2024-04-25 07:00:00,20653597.0
2024-04-25 06:00:00,20639329.0
2024-04-25 05:00:00,20631778.0
2024-04-25 04:00:00,20588620.0
2024-04-25 03:00:00,20543422.0
2024-04-25 02:00:00,20546572.0
2024-04-25 01:00:00,20534052.0
2024-04-25 00:00:00,20546588.0
2024-04-24 23:00:00,20545026.0
2024-04-24 22:00:00,20445946.0
2024-04-24 21:00:00,20472242.0
2024-04-24 20:00:00,20482855.0
2024-04-24 19:00:00,20623277.0
2024-04-24 18:00:00,20744952.0
2024-04-24 17:00:00,20660797.0
2024-04-24 16:00:00,20694328.0
2024-04-24 15:00:00,20681014.0
2024-04-24 14:00:00,20563370.0
2024-04-24 13:00:00,20459640.0
2024-04-24 12:00:00,20431721.0
2024-04-24 11:00:00,20431608.0
2024-04-24 10:00:00,20431608.0
2024-04-24 09:00:00,20431547.0
2024-04-24 08:00:00,20421114.0
2024-04-24 07:00:00,20478672.0
2024-04-24 06:00:00,20476933.0
2024-04-24 05:00:00,20473295.0
2024-04-24 04:00:00,20476040.0
2024-04-24 03:00:00,20479239.0
2024-04-24 02:00:00,20486180.0
2024-04-24 01:00:00,20495102.0
2024-04-24 00:00:00,20529276.0
2024-04-23 23:00:00,20496885.0
2024-04-23 22:00:00,20493538.0
2024-04-23 21:00:00,20499973.0
2024-04-23 20:00:00,20596332.0
2024-04-23 19:00:00,20594955.0
2024-04-23 18:00:00,20596555.0
2024-04-23 17:00:00,20598055.0
2024-04-23 16:00:00,20585613.0
2024-04-23 15:00:00,20615180.0
2024-04-23 14:00:00,20635669.0
2024-04-23 13:00:00,20608798.0
2024-04-23 12:00:00,20587600.0
2024-04-23 11:00:00,20585297.0
2024-04-23 10:00:00,20620276.0
2024-04-23 09:00:00,20621671.0
2024-04-23 08:00:00,20619871.0
2024-04-23 07:00:00,20642811.0
2024-04-23 06:00:00,20595113.0
2024-04-23 05:00:00,20592429.0
2024-04-23 04:00:00,20591818.0
2024-04-23 03:00:00,20584358.0
2024-04-23 02:00:00,20581054.0
2024-04-23 01:00:00,20580662.0
2024-04-23 00:00:00,20604653.0
2024-04-22 23:00:00,20558232.0
2024-04-22 22:00:00,20586817.0
2024-04-22 21:00:00,20581912.0
2024-04-22 20:00:00,20580178.0
2024-04-22 19:00:00,20612348.0
2024-04-22 18:00:00,20721443.0
2024-04-22 17:00:00,20772074.0
2024-04-22 16:00:00,20625866.0
2024-04-22 15:00:00,20582594.0
2024-04-22 14:00:00,20585774.0
2024-04-22 13:00:00,20592744.0
2024-04-22 12:00:00,20607729.0
2024-04-22 11:00:00,20646797.0
2024-04-22 10:00:00,20632076.0
2024-04-22 09:00:00,20631776.0
2024-04-22 08:00:00,20671134.0
2024-04-22 07:00:00,20568840.0
2024-04-22 06:00:00,20568806.0
2024-04-22 05:00:00,20536410.0
2024-04-22 04:00:00,20548737.0
2024-04-22 03:00:00,20569967.0
2024-04-22 02:00:00,20604206.0
2024-04-22 01:00:00,20630892.0
2024-04-22 00:00:00,20660700.0
2024-04-21 23:00:00,20649438.0
2024-04-21 22:00:00,20677327.0
2024-04-21 21:00:00,20629870.0
2024-04-21 20:00:00,20633834.0
2024-04-21 19:00:00,20652496.0
2024-04-21 18:00:00,20752627.0
2024-04-21 17:00:00,20748749.0
2024-04-21 16:00:00,20776199.0
2024-04-21 15:00:00,20769803.0
2024-04-21 14:00:00,20769803.0
2024-04-21 13:00:00,20782526.0
2024-04-21 12:00:00,20908887.0
2024-04-21 11:00:00,20885698.0
2024-04-21 10:00:00,20913189.0
2024-04-21 09:00:00,20948065.0
2024-04-21 08:00:00,20946012.0
2024-04-21 07:00:00,20945862.0
2024-04-21 06:00:00,21020616.0
2024-04-21 05:00:00,20977540.0
2024-04-21 04:00:00,20977540.0
2024-04-21 03:00:00,20977680.0
2024-04-21 02:00:00,20974112.0
2024-04-21 01:00:00,20975913.0
2024-04-21 00:00:00,20975851.0
2024-04-20 23:00:00,21076107.0
2024-04-20 22:00:00,21068379.0
2024-04-20 21:00:00,21073264.0
2024-04-20 20:00:00,21023134.0
2024-04-20 19:00:00,21057696.0
2024-04-20 18:00:00,21035341.0
2024-04-20 17:00:00,21043844.0
2024-04-20 16:00:00,20965753.0
2024-04-20 15:00:00,21012385.0
2024-04-20 14:00:00,20934528.0
2024-04-20 13:00:00,20934528.0
2024-04-20 12:00:00,20929384.0
2024-04-20 11:00:00,20961725.0
2024-04-20 10:00:00,20979531.0
2024-04-20 09:00:00,20972131.0
2024-04-20 08:00:00,20926907.0
2024-04-20 07:00:00,21033974.0
2024-04-20 06:00:00,21001340.0
2024-04-20 05:00:00,21028272.0
2024-04-20 04:00:00,21007563.0
2024-04-20 03:00:00,21018150.0
2024-04-20 02:00:00,21012653.0
2024-04-20 01:00:00,21005882.0
2024-04-20 00:00:00,21018137.0
2024-04-19 23:00:00,21027569.0
2024-04-19 22:00:00,21048549.0
2024-04-19 21:00:00,21024521.0
2024-04-19 20:00:00,21031731.0
2024-04-19 19:00:00,21022025.0
2024-04-19 18:00:00,21044255.0
2024-04-19 17:00:00,21057201.0
2024-04-19 16:00:00,21284373.0
2024-04-19 15:00:00,21308908.0
2024-04-19 14:00:00,21318159.0
2024-04-19 13:00:00,21301674.0
2024-04-19 12:00:00,21342760.0
2024-04-19 11:00:00,21283313.0
2024-04-19 10:00:00,21277570.0
2024-04-19 09:00:00,21235888.0
2024-04-19 08:00:00,21198916.0
2024-04-19 07:00:00,21156439.0
2024-04-19 06:00:00,21274447.0
2024-04-19 05:00:00,21361343.0
2024-04-19 04:00:00,21328050.0
2024-04-19 03:00:00,21352747.0
2024-04-19 02:00:00,21384029.0
2024-04-19 01:00:00,21504578.0
2024-04-19 00:00:00,21442375.0
2024-04-18 23:00:00,21440741.0
2024-04-18 22:00:00,21453926.0
2024-04-18 21:00:00,21418893.0
2024-04-18 20:00:00,21476487.0
2024-04-18 19:00:00,21457610.0
2024-04-18 18:00:00,21507982.0
2024-04-18 17:00:00,21479700.0
2024-04-18 16:00:00,21483827.0
2024-04-18 15:00:00,21430010.0
2024-04-18 14:00:00,21457533.0
2024-04-18 13:00:00,21515775.0
2024-04-18 12:00:00,21463757.0
2024-04-18 11:00:00,21419414.0
2024-04-18 10:00:00,21468759.0
2024-04-18 09:00:00,21437160.0
2024-04-18 08:00:00,21461548.0
2024-04-18 07:00:00,21457008.0
2024-04-18 06:00:00,21461173.0
2024-04-18 05:00:00,21572097.0
2024-04-18 04:00:00,21595590.0
2024-04-18 03:00:00,21522696.0
2024-04-18 02:00:00,21518269.0
2024-04-18 01:00:00,21487021.0
2024-04-18 00:00:00,21496322.0
2024-04-17 23:00:00,21476512.0
2024-04-17 22:00:00,21483030.0
2024-04-17 21:00:00,21482971.0
2024-04-17 20:00:00,21511214.0
2024-04-17 19:00:00,21559005.0
2024-04-17 18:00:00,21592295.0
2024-04-17 17:00:00,21711401.0
2024-04-17 16:00:00,21674510.0
2024-04-17 15:00:00,21733461.0
2024-04-17 14:00:00,21686495.0
2024-04-17 13:00:00,21614152.0
2024-04-17 12:00:00,21434446.0
2024-04-17 11:00:00,21377705.0
2024-04-17 10:00:00,21376505.0
2024-04-17 09:00:00,21373708.0
2024-04-17 08:00:00,21395558.0
2024-04-17 07:00:00,21458397.0
2024-04-17 06:00:00,21442274.0
2024-04-17 05:00:00,21416626.0
2024-04-17 04:00:00,21529099.0
2024-04-17 03:00:00,21441192.0
2024-04-17 02:00:00,21435067.0
2024-04-17 01:00:00,21421970.0
2024-04-17 00:00:00,21451923.0
2024-04-16 23:00:00,21457458.0
2024-04-16 22:00:00,21459944.0
2024-04-16 21:00:00,21459717.0
2024-04-16 20:00:00,21765198.0
2024-04-16 19:00:00,21715011.0
2024-04-16 18:00:00,21723462.0
2024-04-16 17:00:00,21751982.0
2024-04-16 16:00:00,21816663.0
2024-04-16 15:00:00,21751928.0
2024-04-16 14:00:00,21701020.0
2024-04-16 13:00:00,21816992.0
2024-04-16 12:00:00,21872657.0
2024-04-16 11:00:00,21899231.0
2024-04-16 10:00:00,22058457.0
2024-04-16 09:00:00,22056647.0
2024-04-16 08:00:00,22079601.0
2024-04-16 07:00:00,21997193.0
2024-04-16 06:00:00,21993178.0
2024-04-16 05:00:00,21999733.0
2024-04-16 04:00:00,21999251.0
2024-04-16 03:00:00,22051068.0
2024-04-16 02:00:00,22115992.0
2024-04-16 01:00:00,22112279.0
2024-04-16 00:00:00,22121030.0
2024-04-15 23:00:00,22119715.0
2024-04-15 22:00:00,22113064.0
2024-04-15 21:00:00,22031488.0
2024-04-15 20:00:00,21974505.0
2024-04-15 19:00:00,21984718.0
2024-04-15 18:00:00,21967736.0
2024-04-15 17:00:00,21935879.0
2024-04-15 16:00:00,22065612.0
2024-04-15 15:00:00,22119332.0
2024-04-15 14:00:00,22080691.0
2024-04-15 13:00:00,22047313.0
2024-04-15 12:00:00,22006914.0
2024-04-15 11:00:00,22056661.0
2024-04-15 10:00:00,21803263.0
2024-04-15 09:00:00,21818040.0
2024-04-15 08:00:00,21643252.0
2024-04-15 07:00:00,21550284.0
2024-04-15 06:00:00,21697715.0
2024-04-15 05:00:00,21823871.0
2024-04-15 04:00:00,21734108.0
2024-04-15 03:00:00,21801656.0
2024-04-15 02:00:00,21749129.0
2024-04-15 01:00:00,21847296.0
2024-04-15 00:00:00,21756125.0
2024-04-14 23:00:00,21830761.0
2024-04-14 22:00:00,21690083.0
2024-04-14 21:00:00,21647672.0
2024-04-14 20:00:00,21619352.0
2024-04-14 19:00:00,21599852.0
2024-04-14 18:00:00,21654664.0
2024-04-14 17:00:00,21828101.0
2024-04-14 16:00:00,21692190.0
2024-04-14 15:00:00,21708602.0
2024-04-14 14:00:00,21645444.0
2024-04-14 13:00:00,21315331.0
2024-04-14 12:00:00,21240191.0
2024-04-14 11:00:00,21248702.0
2024-04-14 10:00:00,21236963.0
2024-04-14 09:00:00,21192313.0
2024-04-14 08:00:00,21463168.0
2024-04-14 07:00:00,21416242.0
2024-04-14 06:00:00,21473511.0
2024-04-14 05:00:00,21482510.0
2024-04-14 04:00:00,21713269.0
2024-04-14 03:00:00,21828688.0
2024-04-14 02:00:00,21919836.0
2024-04-14 01:00:00,21798941.0
2024-04-14 00:00:00,21837387.0
2024-04-13 23:00:00,21855346.0
2024-04-13 22:00:00,21925166.0
2024-04-13 21:00:00,22226721.0
2024-04-13 20:00:00,22504791.0
2024-04-13 19:00:00,22718468.0
2024-04-13 18:00:00,22559610.0
2024-04-13 17:00:00,22566495.0
2024-04-13 16:00:00,22580497.0
2024-04-13 15:00:00,22589511.0
2024-04-13 14:00:00,22671103.0
2024-04-13 13:00:00,22721392.0
2024-04-13 12:00:00,22732689.0
2024-04-13 11:00:00,22738157.0
2024-04-13 10:00:00,22741888.0
2024-04-13 09:00:00,22762237.0
2024-04-13 08:00:00,22797148.0
2024-04-13 07:00:00,22798678.0
2024-04-13 06:00:00,22786837.0
2024-04-13 05:00:00,22857634.0
